#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2015,7,23,12,0,211,5.2,NAN,NAN,NAN,NAN,NAN,NAN,19.7,22.6,NAN,NAN,NAN
2015,7,23,13,0,218,4.4,NAN,NAN,NAN,NAN,NAN,NAN,20.2,22.6,NAN,NAN,NAN
2015,7,23,14,0,246,5,NAN,NAN,NAN,NAN,NAN,NAN,20.4,22.6,NAN,NAN,NAN
2015,7,23,15,0,339,4.9,NAN,NAN,NAN,NAN,NAN,NAN,21.1,22.7,NAN,NAN,NAN
2015,7,23,16,0,335,4.2,NAN,NAN,NAN,NAN,NAN,NAN,20.8,22.7,NAN,NAN,NAN
2015,7,23,17,0,349,3.1,NAN,NAN,NAN,NAN,NAN,NAN,21.1,22.8,NAN,NAN,NAN
2015,7,23,18,0,36,2.1,NAN,NAN,NAN,NAN,NAN,NAN,21.3,22.9,NAN,NAN,NAN
2015,7,23,19,0,101,0.8,NAN,NAN,NAN,NAN,NAN,NAN,22.1,22.9,NAN,NAN,NAN
2015,7,23,20,0,144,1.2,NAN,NAN,NAN,NAN,NAN,NAN,22.6,23,NAN,NAN,NAN
2015,7,23,21,0,182,1.6,NAN,NAN,NAN,NAN,NAN,NAN,22.6,23.1,NAN,NAN,NAN
2015,7,23,22,0,246,2.6,NAN,NAN,NAN,NAN,NAN,NAN,22.7,23.1,NAN,NAN,NAN
2015,7,23,23,0,242,3.3,NAN,NAN,NAN,NAN,NAN,NAN,22.5,23.1,NAN,NAN,NAN
2015,7,24,0,0,219,2.7,NAN,NAN,NAN,NAN,NAN,NAN,22.3,23.1,NAN,NAN,NAN
2015,7,24,1,0,210,3,NAN,NAN,NAN,NAN,NAN,NAN,21.7,23.2,NAN,NAN,NAN
2015,7,24,2,0,214,3,NAN,NAN,NAN,NAN,NAN,NAN,21.7,23.3,NAN,NAN,NAN
2015,7,24,3,0,204,3.2,NAN,NAN,NAN,NAN,NAN,NAN,21.9,23.2,NAN,NAN,NAN
2015,7,24,4,0,201,3,NAN,NAN,NAN,NAN,NAN,NAN,21.9,23.1,NAN,NAN,NAN
2015,7,24,5,0,230,4.9,NAN,NAN,NAN,NAN,NAN,NAN,21.9,23.1,NAN,NAN,NAN
2015,7,24,6,0,206,5.7,NAN,NAN,NAN,NAN,NAN,NAN,21.5,22.9,NAN,NAN,NAN
2015,7,24,7,0,201,6.4,NAN,NAN,NAN,NAN,NAN,NAN,21.3,22.8,NAN,NAN,NAN
2015,7,24,8,0,208,6.3,NAN,NAN,NAN,NAN,NAN,NAN,21.1,22.7,NAN,NAN,NAN
2015,7,24,9,0,231,6.8,NAN,NAN,NAN,NAN,NAN,NAN,21,22.6,NAN,NAN,NAN
2015,7,24,10,0,235,7.9,NAN,NAN,NAN,NAN,NAN,NAN,21.1,22.5,NAN,NAN,NAN
2015,7,24,11,0,254,6.3,NAN,NAN,NAN,NAN,NAN,NAN,21.2,22.5,NAN,NAN,NAN
2015,7,24,12,0,298,3.9,NAN,NAN,NAN,NAN,NAN,NAN,21.8,22.5,NAN,NAN,NAN
2015,7,24,14,0,292,4.2,NAN,NAN,NAN,NAN,NAN,NAN,21.5,22.6,NAN,NAN,NAN
2015,7,24,16,0,344,3.4,NAN,NAN,NAN,NAN,NAN,NAN,21.7,22.8,NAN,NAN,NAN
2015,7,24,17,0,337,2.9,NAN,NAN,NAN,NAN,NAN,NAN,22,23,NAN,NAN,NAN
2015,7,24,18,0,340,0.1,NAN,NAN,NAN,NAN,NAN,NAN,23.7,23,NAN,NAN,NAN
2015,7,24,19,0,332,0.6,NAN,NAN,NAN,NAN,NAN,NAN,24.3,23,NAN,NAN,NAN
2015,7,24,20,0,313,0.9,NAN,NAN,NAN,NAN,NAN,NAN,23.9,23.1,NAN,NAN,NAN
2015,7,24,21,0,270,1.7,NAN,NAN,NAN,NAN,NAN,NAN,23.6,23.2,NAN,NAN,NAN
2015,7,24,22,0,247,1.2,NAN,NAN,NAN,NAN,NAN,NAN,24.2,23.3,NAN,NAN,NAN
2015,7,24,23,0,188,1.3,NAN,NAN,NAN,NAN,NAN,NAN,24.9,23.3,NAN,NAN,NAN
2015,7,25,1,0,184,3,NAN,NAN,NAN,NAN,NAN,NAN,22.7,23.5,NAN,NAN,NAN
2015,7,25,2,0,156,2.8,NAN,NAN,NAN,NAN,NAN,NAN,22.6,23.3,NAN,NAN,NAN
2015,7,25,3,0,166,2.7,NAN,NAN,NAN,NAN,NAN,NAN,22.7,23.8,NAN,NAN,NAN
2015,7,25,4,0,172,3,NAN,NAN,NAN,NAN,NAN,NAN,22.6,23.9,NAN,NAN,NAN
2015,7,25,5,0,186,4.1,NAN,NAN,NAN,NAN,NAN,NAN,22.7,23.7,NAN,NAN,NAN
2015,7,25,6,0,202,3.9,NAN,NAN,NAN,NAN,NAN,NAN,22.4,23.4,NAN,NAN,NAN
2015,7,25,7,0,181,5.8,NAN,NAN,NAN,NAN,NAN,NAN,22.2,23.2,NAN,NAN,NAN
2015,7,25,8,0,192,5.4,NAN,NAN,NAN,NAN,NAN,NAN,21.9,23.1,NAN,NAN,NAN
2015,7,25,9,0,175,6.8,NAN,NAN,NAN,NAN,NAN,NAN,21.8,23,NAN,NAN,NAN
2015,7,25,10,0,207,4.5,NAN,NAN,NAN,NAN,NAN,NAN,21.5,23,NAN,NAN,NAN
2015,7,25,11,0,189,5.4,NAN,NAN,NAN,NAN,NAN,NAN,21.6,22.9,NAN,NAN,NAN
2015,7,25,13,0,196,5.9,NAN,NAN,NAN,NAN,NAN,NAN,22.1,22.9,NAN,NAN,NAN
2015,7,25,14,0,201,3.7,NAN,NAN,NAN,NAN,NAN,NAN,22.3,22.9,NAN,NAN,NAN
2015,7,25,15,0,227,3.6,NAN,NAN,NAN,NAN,NAN,NAN,22.9,23.1,NAN,NAN,NAN
2015,7,25,16,0,252,5,NAN,NAN,NAN,NAN,NAN,NAN,23.3,23.3,NAN,NAN,NAN
2015,7,25,17,0,242,2.9,NAN,NAN,NAN,NAN,NAN,NAN,23.5,23.4,NAN,NAN,NAN
2015,7,25,18,0,267,4.4,NAN,NAN,NAN,NAN,NAN,NAN,24,23.4,NAN,NAN,NAN
2015,7,25,19,0,272,3.3,NAN,NAN,NAN,NAN,NAN,NAN,24.4,23.6,NAN,NAN,NAN
2015,7,25,20,0,286,4,NAN,NAN,NAN,NAN,NAN,NAN,24.3,23.7,NAN,NAN,NAN
2015,7,25,21,0,263,3.2,NAN,NAN,NAN,NAN,NAN,NAN,24.8,23.9,NAN,NAN,NAN
2015,7,25,23,0,253,4.1,NAN,NAN,NAN,NAN,NAN,NAN,24.9,23.9,NAN,NAN,NAN
2015,7,26,0,0,241,2.3,NAN,NAN,NAN,NAN,NAN,NAN,23.8,24,NAN,NAN,NAN
2015,7,26,1,0,254,3.1,NAN,NAN,NAN,NAN,NAN,NAN,23.7,23.9,NAN,NAN,NAN
2015,7,26,2,0,199,3.6,NAN,NAN,NAN,NAN,NAN,NAN,23.5,23.9,NAN,NAN,NAN
2015,7,26,3,0,8,3.4,NAN,NAN,NAN,NAN,NAN,NAN,22.6,23.8,NAN,NAN,NAN
2015,7,26,4,0,276,4.7,NAN,NAN,NAN,NAN,NAN,NAN,20.5,23.7,NAN,NAN,NAN
2015,7,26,5,0,264,7.3,NAN,NAN,NAN,NAN,NAN,NAN,20.6,23.7,NAN,NAN,NAN
2015,7,26,6,0,232,8.8,NAN,NAN,NAN,NAN,NAN,NAN,21.6,23.6,NAN,NAN,NAN
2015,7,26,7,0,231,6.9,NAN,NAN,NAN,NAN,NAN,NAN,21.5,23.5,NAN,NAN,NAN
2015,7,26,9,0,16,3.9,NAN,NAN,NAN,NAN,NAN,NAN,21.6,23.4,NAN,NAN,NAN
2015,7,26,10,0,53,3.5,NAN,NAN,NAN,NAN,NAN,NAN,21.2,23.4,NAN,NAN,NAN
2015,7,26,11,0,66,4.5,NAN,NAN,NAN,NAN,NAN,NAN,21.3,23.4,NAN,NAN,NAN
2015,7,26,12,0,58,4.3,NAN,NAN,NAN,NAN,NAN,NAN,22.7,23.4,NAN,NAN,NAN
2015,7,26,13,0,57,4.9,NAN,NAN,NAN,NAN,NAN,NAN,22.8,23.4,NAN,NAN,NAN
2015,7,26,14,0,59,5,NAN,NAN,NAN,NAN,NAN,NAN,23,23.4,NAN,NAN,NAN
2015,7,26,15,0,57,4.4,NAN,NAN,NAN,NAN,NAN,NAN,22.9,23.4,NAN,NAN,NAN
2015,7,26,16,0,43,5.2,NAN,NAN,NAN,NAN,NAN,NAN,23,23.4,NAN,NAN,NAN
2015,7,26,17,0,62,3.4,NAN,NAN,NAN,NAN,NAN,NAN,23.5,23.6,NAN,NAN,NAN
2015,7,26,18,0,65,4.4,NAN,NAN,NAN,NAN,NAN,NAN,23.2,23.8,NAN,NAN,NAN
2015,7,26,19,0,38,3.4,NAN,NAN,NAN,NAN,NAN,NAN,23.4,23.8,NAN,NAN,NAN
2015,7,26,20,0,50,2.4,NAN,NAN,NAN,NAN,NAN,NAN,23.7,24,NAN,NAN,NAN
2015,7,26,22,0,103,2.1,NAN,NAN,NAN,NAN,NAN,NAN,22.9,24.2,NAN,NAN,NAN
2015,7,26,23,0,163,0.5,NAN,NAN,NAN,NAN,NAN,NAN,23.4,24.2,NAN,NAN,NAN
2015,7,27,0,0,174,1.1,NAN,NAN,NAN,NAN,NAN,NAN,22.3,24.2,NAN,NAN,NAN
2015,7,27,1,0,264,0.3,NAN,NAN,NAN,NAN,NAN,NAN,21.4,24.1,NAN,NAN,NAN
2015,7,27,2,0,287,0.3,NAN,NAN,NAN,NAN,NAN,NAN,20.9,24.1,NAN,NAN,NAN
2015,7,27,3,0,2,0.6,NAN,NAN,NAN,NAN,NAN,NAN,21,24.1,NAN,NAN,NAN
2015,7,27,4,0,33,0.9,NAN,NAN,NAN,NAN,NAN,NAN,21.3,24,NAN,NAN,NAN
2015,7,27,5,0,353,2.3,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24,NAN,NAN,NAN
2015,7,27,6,0,18,2.8,NAN,NAN,NAN,NAN,NAN,NAN,22,24,NAN,NAN,NAN
2015,7,27,7,0,41,1.4,NAN,NAN,NAN,NAN,NAN,NAN,21.8,23.9,NAN,NAN,NAN
2015,7,27,8,0,3,1.1,NAN,NAN,NAN,NAN,NAN,NAN,21.5,23.9,NAN,NAN,NAN
2015,7,27,9,0,7,2.3,NAN,NAN,NAN,NAN,NAN,NAN,21.7,23.8,NAN,NAN,NAN
2015,7,27,10,0,8,1.4,NAN,NAN,NAN,NAN,NAN,NAN,21.4,23.8,NAN,NAN,NAN
2015,7,27,11,0,31,1.6,NAN,NAN,NAN,NAN,NAN,NAN,22.7,23.8,NAN,NAN,NAN
2015,7,27,12,0,25,2.7,NAN,NAN,NAN,NAN,NAN,NAN,23.5,23.8,NAN,NAN,NAN
2015,7,27,13,0,61,3.9,NAN,NAN,NAN,NAN,NAN,NAN,23.3,23.8,NAN,NAN,NAN
2015,7,27,15,0,56,2.7,NAN,NAN,NAN,NAN,NAN,NAN,24.3,23.9,NAN,NAN,NAN
2015,7,27,16,0,41,2.7,NAN,NAN,NAN,NAN,NAN,NAN,24.4,24,NAN,NAN,NAN
2015,7,27,17,0,25,3.2,NAN,NAN,NAN,NAN,NAN,NAN,24.1,24,NAN,NAN,NAN
2015,7,27,18,0,38,4.3,NAN,NAN,NAN,NAN,NAN,NAN,23.8,24.5,NAN,NAN,NAN
2015,7,27,19,0,25,6.3,NAN,NAN,NAN,NAN,NAN,NAN,23.6,24.6,NAN,NAN,NAN
2015,7,27,20,0,53,6.7,NAN,NAN,NAN,NAN,NAN,NAN,23.5,24.6,NAN,NAN,NAN
2015,7,27,21,0,33,5,NAN,NAN,NAN,NAN,NAN,NAN,23.7,24.6,NAN,NAN,NAN
2015,7,27,22,0,63,5,NAN,NAN,NAN,NAN,NAN,NAN,23.9,24.6,NAN,NAN,NAN
2015,7,27,23,0,63,4.4,NAN,NAN,NAN,NAN,NAN,NAN,23.8,24.6,NAN,NAN,NAN
2015,7,28,0,0,60,5.3,NAN,NAN,NAN,NAN,NAN,NAN,23.5,24.5,NAN,NAN,NAN
2015,7,28,1,0,51,2.9,NAN,NAN,NAN,NAN,NAN,NAN,23,24.4,NAN,NAN,NAN
2015,7,28,2,0,65,3,NAN,NAN,NAN,NAN,NAN,NAN,23,24.5,NAN,NAN,NAN
2015,7,28,4,0,133,2.9,NAN,NAN,NAN,NAN,NAN,NAN,22.7,24.5,NAN,NAN,NAN
2015,7,28,5,0,103,3.3,NAN,NAN,NAN,NAN,NAN,NAN,22.6,24.4,NAN,NAN,NAN
2015,7,28,6,0,104,2.5,NAN,NAN,NAN,NAN,NAN,NAN,22.5,24.4,NAN,NAN,NAN
2015,7,28,7,0,76,2.9,NAN,NAN,NAN,NAN,NAN,NAN,22.3,24.4,NAN,NAN,NAN
2015,7,28,8,0,61,2.9,NAN,NAN,NAN,NAN,NAN,NAN,22.1,24.3,NAN,NAN,NAN
2015,7,28,9,0,70,3.1,NAN,NAN,NAN,NAN,NAN,NAN,22.2,24.3,NAN,NAN,NAN
2015,7,28,10,0,125,3.8,NAN,NAN,NAN,NAN,NAN,NAN,22.3,24.3,NAN,NAN,NAN
2015,7,28,11,0,112,2.9,NAN,NAN,NAN,NAN,NAN,NAN,22.5,24.3,NAN,NAN,NAN
2015,7,28,13,0,108,2.7,NAN,NAN,NAN,NAN,NAN,NAN,23.7,24.3,NAN,NAN,NAN
2015,7,28,14,0,52,2.8,NAN,NAN,NAN,NAN,NAN,NAN,23.8,24.3,NAN,NAN,NAN
2015,7,28,15,0,69,3.6,NAN,NAN,NAN,NAN,NAN,NAN,23.9,24.4,NAN,NAN,NAN
2015,7,28,16,0,80,2.9,NAN,NAN,NAN,NAN,NAN,NAN,24.1,24.5,NAN,NAN,NAN
2015,7,28,17,0,60,4,NAN,NAN,NAN,NAN,NAN,NAN,24.3,24.9,NAN,NAN,NAN
2015,7,28,18,0,57,5.5,NAN,NAN,NAN,NAN,NAN,NAN,24.4,24.9,NAN,NAN,NAN
2015,7,28,19,0,55,6,NAN,NAN,NAN,NAN,NAN,NAN,24.3,25.1,NAN,NAN,NAN
2015,7,28,20,0,61,5.6,NAN,NAN,NAN,NAN,NAN,NAN,24.3,25.1,NAN,NAN,NAN
2015,7,28,21,0,62,5.2,NAN,NAN,NAN,NAN,NAN,NAN,24.4,25.2,NAN,NAN,NAN
2015,7,28,22,0,81,4.3,NAN,NAN,NAN,NAN,NAN,NAN,24.3,25.2,NAN,NAN,NAN
2015,7,28,23,0,89,3.8,NAN,NAN,NAN,NAN,NAN,NAN,24.1,25.2,NAN,NAN,NAN
2015,7,29,0,0,85,5.1,NAN,NAN,NAN,NAN,NAN,NAN,24,25.1,NAN,NAN,NAN
2015,7,29,1,0,87,5.1,NAN,NAN,NAN,NAN,NAN,NAN,23.8,24.9,NAN,NAN,NAN
2015,7,29,2,0,113,4.4,NAN,NAN,NAN,NAN,NAN,NAN,23.9,24.8,NAN,NAN,NAN
2015,7,29,3,0,106,3.3,NAN,NAN,NAN,NAN,NAN,NAN,23.7,24.8,NAN,NAN,NAN
2015,7,29,4,0,126,1.7,NAN,NAN,NAN,NAN,NAN,NAN,23.1,24.7,NAN,NAN,NAN
2015,7,29,5,0,180,0.7,NAN,NAN,NAN,NAN,NAN,NAN,22.7,24.7,NAN,NAN,NAN
2015,7,29,6,0,168,1.2,NAN,NAN,NAN,NAN,NAN,NAN,22.9,24.7,NAN,NAN,NAN
2015,7,29,7,0,100,1.2,NAN,NAN,NAN,NAN,NAN,NAN,22.4,24.6,NAN,NAN,NAN
2015,7,29,8,0,116,2.2,NAN,NAN,NAN,NAN,NAN,NAN,22.8,24.6,NAN,NAN,NAN
2015,7,29,9,0,183,0.6,NAN,NAN,NAN,NAN,NAN,NAN,22.4,24.6,NAN,NAN,NAN
2015,7,29,10,0,181,1.3,NAN,NAN,NAN,NAN,NAN,NAN,22.7,24.6,NAN,NAN,NAN
2015,7,29,11,0,249,2.2,NAN,NAN,NAN,NAN,NAN,NAN,23.4,24.6,NAN,NAN,NAN
2015,7,29,12,0,206,3.5,NAN,NAN,NAN,NAN,NAN,NAN,24.3,24.6,NAN,NAN,NAN
2015,7,29,13,0,190,2.6,NAN,NAN,NAN,NAN,NAN,NAN,25.2,24.6,NAN,NAN,NAN
2015,7,29,14,0,233,1.8,NAN,NAN,NAN,NAN,NAN,NAN,26,24.7,NAN,NAN,NAN
2015,7,29,16,0,245,1.3,NAN,NAN,NAN,NAN,NAN,NAN,26.5,24.8,NAN,NAN,NAN
2015,7,29,18,0,227,0.8,NAN,NAN,NAN,NAN,NAN,NAN,29.3,24.9,NAN,NAN,NAN
2015,7,29,19,0,10,0.9,NAN,NAN,NAN,NAN,NAN,NAN,29.7,25,NAN,NAN,NAN
2015,7,29,20,0,46,1.4,NAN,NAN,NAN,NAN,NAN,NAN,28.5,25,NAN,NAN,NAN
2015,7,29,22,0,120,2.4,NAN,NAN,NAN,NAN,NAN,NAN,26.7,25.1,NAN,NAN,NAN
2015,7,29,23,0,115,0.9,NAN,NAN,NAN,NAN,NAN,NAN,26.1,25.1,NAN,NAN,NAN
2015,7,30,0,0,267,7.9,NAN,NAN,NAN,NAN,NAN,NAN,22.9,25.1,NAN,NAN,NAN
2015,7,30,1,0,231,6.4,NAN,NAN,NAN,NAN,NAN,NAN,23.9,25.4,NAN,NAN,NAN
2015,7,30,2,0,242,6.1,NAN,NAN,NAN,NAN,NAN,NAN,23.7,25.1,NAN,NAN,NAN
2015,7,30,3,0,243,4.9,NAN,NAN,NAN,NAN,NAN,NAN,23.9,25.2,NAN,NAN,NAN
2015,7,30,4,0,253,5,NAN,NAN,NAN,NAN,NAN,NAN,23.9,25.2,NAN,NAN,NAN
2015,7,30,5,0,258,8.5,NAN,NAN,NAN,NAN,NAN,NAN,24.3,25.1,NAN,NAN,NAN
2015,7,30,6,0,319,6,NAN,NAN,NAN,NAN,NAN,NAN,23.9,24.9,NAN,NAN,NAN
2015,7,30,7,0,259,8.6,NAN,NAN,NAN,NAN,NAN,NAN,23.4,24.8,NAN,NAN,NAN
2015,7,30,9,0,295,6.2,NAN,NAN,NAN,NAN,NAN,NAN,21.6,24.5,NAN,NAN,NAN
2015,7,30,10,0,295,7.2,NAN,NAN,NAN,NAN,NAN,NAN,23,24.5,NAN,NAN,NAN
2015,7,30,11,0,298,5.7,NAN,NAN,NAN,NAN,NAN,NAN,22.3,24.5,NAN,NAN,NAN
2015,7,30,12,0,302,6.3,NAN,NAN,NAN,NAN,NAN,NAN,23.3,24.5,NAN,NAN,NAN
2015,7,30,13,0,324,4.8,NAN,NAN,NAN,NAN,NAN,NAN,23.5,24.5,NAN,NAN,NAN
2015,7,30,14,0,287,4.9,NAN,NAN,NAN,NAN,NAN,NAN,23.5,24.5,NAN,NAN,NAN
2015,7,30,16,0,271,6,NAN,NAN,NAN,NAN,NAN,NAN,23.3,24.5,NAN,NAN,NAN
2015,7,30,17,0,230,7,NAN,NAN,NAN,NAN,NAN,NAN,23.3,24.5,NAN,NAN,NAN
2015,7,30,18,0,305,6.7,NAN,NAN,NAN,NAN,NAN,NAN,23.3,24.6,NAN,NAN,NAN
2015,7,30,19,0,238,7.2,NAN,NAN,NAN,NAN,NAN,NAN,24.1,24.7,NAN,NAN,NAN
2015,7,30,20,0,271,7.3,NAN,NAN,NAN,NAN,NAN,NAN,24.6,24.8,NAN,NAN,NAN
2015,7,30,21,0,292,6.6,NAN,NAN,NAN,NAN,NAN,NAN,24.7,24.8,NAN,NAN,NAN
2015,7,30,22,0,268,6.8,NAN,NAN,NAN,NAN,NAN,NAN,24.7,24.8,NAN,NAN,NAN
2015,7,30,23,0,232,8.7,NAN,NAN,NAN,NAN,NAN,NAN,24.8,24.8,NAN,NAN,NAN
2015,7,31,0,0,255,7.2,NAN,NAN,NAN,NAN,NAN,NAN,24.6,24.7,NAN,NAN,NAN
2015,7,31,1,0,256,6.6,NAN,NAN,NAN,NAN,NAN,NAN,24,24.6,NAN,NAN,NAN
2015,7,31,3,0,299,8.7,NAN,NAN,NAN,NAN,NAN,NAN,23.7,24.5,NAN,NAN,NAN
2015,7,31,4,0,296,6.6,NAN,NAN,NAN,NAN,NAN,NAN,23.5,24.4,NAN,NAN,NAN
2015,7,31,5,0,291,6.4,NAN,NAN,NAN,NAN,NAN,NAN,23.3,24.3,NAN,NAN,NAN
2015,7,31,6,0,300,5.6,NAN,NAN,NAN,NAN,NAN,NAN,23.2,24.3,NAN,NAN,NAN
2015,7,31,7,0,285,5.7,NAN,NAN,NAN,NAN,NAN,NAN,23,24.3,NAN,NAN,NAN
2015,7,31,8,0,286,5.5,NAN,NAN,NAN,NAN,NAN,NAN,22.9,24.2,NAN,NAN,NAN
2015,7,31,9,0,227,5.6,NAN,NAN,NAN,NAN,NAN,NAN,22.7,24.2,NAN,NAN,NAN
2015,7,31,10,0,238,7.3,NAN,NAN,NAN,NAN,NAN,NAN,22.5,24.1,NAN,NAN,NAN
2015,7,31,11,0,266,7.3,NAN,NAN,NAN,NAN,NAN,NAN,22.6,24.1,NAN,NAN,NAN
2015,7,31,13,0,229,6.8,NAN,NAN,NAN,NAN,NAN,NAN,22.9,24.1,NAN,NAN,NAN
2015,7,31,14,0,280,7.8,NAN,NAN,NAN,NAN,NAN,NAN,22.3,24.2,NAN,NAN,NAN
2015,7,31,15,0,258,6.9,NAN,NAN,NAN,NAN,NAN,NAN,22.4,24.2,NAN,NAN,NAN
2015,7,31,16,0,256,5.9,NAN,NAN,NAN,NAN,NAN,NAN,22.5,24.3,NAN,NAN,NAN
2015,7,31,17,0,253,7,NAN,NAN,NAN,NAN,NAN,NAN,22.7,24.4,NAN,NAN,NAN
2015,7,31,18,0,256,6.8,NAN,NAN,NAN,NAN,NAN,NAN,23.5,24.4,NAN,NAN,NAN
2015,7,31,19,0,259,5.8,NAN,NAN,NAN,NAN,NAN,NAN,24.2,24.5,NAN,NAN,NAN
2015,7,31,20,0,242,4.8,NAN,NAN,NAN,NAN,NAN,NAN,24.4,24.5,NAN,NAN,NAN
2015,7,31,21,0,239,5.6,NAN,NAN,NAN,NAN,NAN,NAN,25,24.6,NAN,NAN,NAN
2015,7,31,22,0,266,4.6,NAN,NAN,NAN,NAN,NAN,NAN,24.9,24.6,NAN,NAN,NAN
2015,7,31,23,0,226,4.7,NAN,NAN,NAN,NAN,NAN,NAN,25.2,24.5,NAN,NAN,NAN
2015,8,1,1,0,288,6.6,NAN,NAN,NAN,NAN,NAN,NAN,24.2,24.5,NAN,NAN,NAN
2015,8,1,2,0,281,6.9,NAN,NAN,NAN,NAN,NAN,NAN,24.3,24.4,NAN,NAN,NAN
2015,8,1,3,0,293,7.5,NAN,NAN,NAN,NAN,NAN,NAN,23.7,24.3,NAN,NAN,NAN
2015,8,1,4,0,253,9.7,NAN,NAN,NAN,NAN,NAN,NAN,23.5,24.3,NAN,NAN,NAN
2015,8,1,5,0,291,10,NAN,NAN,NAN,NAN,NAN,NAN,23.2,24.2,NAN,NAN,NAN
2015,8,1,6,0,311,6.1,NAN,NAN,NAN,NAN,NAN,NAN,22.7,24.2,NAN,NAN,NAN
2015,8,1,7,0,357,6.6,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24.2,NAN,NAN,NAN
2015,8,1,8,0,337,5.9,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24.2,NAN,NAN,NAN
2015,8,1,9,0,326,3.7,NAN,NAN,NAN,NAN,NAN,NAN,21.6,24.1,NAN,NAN,NAN
2015,8,1,10,0,325,4.9,NAN,NAN,NAN,NAN,NAN,NAN,21.6,24.1,NAN,NAN,NAN
2015,8,1,11,0,262,5.3,NAN,NAN,NAN,NAN,NAN,NAN,21.8,24.1,NAN,NAN,NAN
2015,8,1,12,0,323,4.5,NAN,NAN,NAN,NAN,NAN,NAN,22.2,24.1,NAN,NAN,NAN
2015,8,1,13,0,289,4.7,NAN,NAN,NAN,NAN,NAN,NAN,22,24.1,NAN,NAN,NAN
2015,8,1,14,0,321,4.8,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24.1,NAN,NAN,NAN
2015,8,1,15,0,284,3.7,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24.1,NAN,NAN,NAN
2015,8,1,16,0,285,3.8,NAN,NAN,NAN,NAN,NAN,NAN,22,24.3,NAN,NAN,NAN
2015,8,1,17,0,281,3.9,NAN,NAN,NAN,NAN,NAN,NAN,22.1,24.4,NAN,NAN,NAN
2015,8,1,18,0,263,3.8,NAN,NAN,NAN,NAN,NAN,NAN,22.7,24.5,NAN,NAN,NAN
2015,8,1,19,0,278,5.9,NAN,NAN,NAN,NAN,NAN,NAN,22.9,24.5,NAN,NAN,NAN
2015,8,1,20,0,278,5.1,NAN,NAN,NAN,NAN,NAN,NAN,23.2,24.6,NAN,NAN,NAN
2015,8,1,21,0,242,6.8,NAN,NAN,NAN,NAN,NAN,NAN,23.6,24.6,NAN,NAN,NAN
2015,8,1,22,0,268,6.9,NAN,NAN,NAN,NAN,NAN,NAN,24.3,24.6,NAN,NAN,NAN
2015,8,1,23,0,255,5.5,NAN,NAN,NAN,NAN,NAN,NAN,24.3,24.5,NAN,NAN,NAN
2015,8,2,0,0,248,5.5,NAN,NAN,NAN,NAN,NAN,NAN,24,24.5,NAN,NAN,NAN
2015,8,2,1,0,245,5.5,NAN,NAN,NAN,NAN,NAN,NAN,23.3,24.4,NAN,NAN,NAN
2015,8,2,2,0,245,4,NAN,NAN,NAN,NAN,NAN,NAN,23.4,24.4,NAN,NAN,NAN
2015,8,2,3,0,251,5.7,NAN,NAN,NAN,NAN,NAN,NAN,23.4,24.3,NAN,NAN,NAN
2015,8,2,5,0,299,7.7,NAN,NAN,NAN,NAN,NAN,NAN,23.2,24.2,NAN,NAN,NAN
2015,8,2,6,0,288,6.1,NAN,NAN,NAN,NAN,NAN,NAN,23,24.2,NAN,NAN,NAN
2015,8,2,7,0,295,6.2,NAN,NAN,NAN,NAN,NAN,NAN,23,24.2,NAN,NAN,NAN
2015,8,2,8,0,294,4.1,NAN,NAN,NAN,NAN,NAN,NAN,22.8,24.1,NAN,NAN,NAN
2015,8,2,9,0,196,4.1,NAN,NAN,NAN,NAN,NAN,NAN,21.6,24.1,NAN,NAN,NAN
2015,8,2,10,0,245,5.4,NAN,NAN,NAN,NAN,NAN,NAN,21.4,24.1,NAN,NAN,NAN
2015,8,2,11,0,232,6.4,NAN,NAN,NAN,NAN,NAN,NAN,21.8,24.1,NAN,NAN,NAN
2015,8,2,12,0,296,5.8,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24.1,NAN,NAN,NAN
2015,8,2,13,0,259,5.6,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24.1,NAN,NAN,NAN
2015,8,2,14,0,234,6.6,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24.1,NAN,NAN,NAN
2015,8,2,15,0,229,6.6,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24.1,NAN,NAN,NAN
2015,8,2,16,0,266,7,NAN,NAN,NAN,NAN,NAN,NAN,22.5,24.2,NAN,NAN,NAN
2015,8,2,17,0,215,4.8,NAN,NAN,NAN,NAN,NAN,NAN,23.4,24.3,NAN,NAN,NAN
2015,8,2,18,0,196,3.9,NAN,NAN,NAN,NAN,NAN,NAN,24.1,24.5,NAN,NAN,NAN
2015,8,2,19,0,246,4.1,NAN,NAN,NAN,NAN,NAN,NAN,25.2,24.6,NAN,NAN,NAN
