Year,Month,Day,Inflow volume [m3 d-1],*Suspended sediment concentration[mg m-3]
1988,5,12,2338926.222,
1988,5,13,2182345.387,
1988,5,14,1786000.149,
1988,5,15,1866737.142,
1988,5,16,2006191.948,
1988,5,17,1634312.465,
1988,5,18,1678350.825,
1988,5,19,1448372.723,
1988,5,20,1348063.126,
1988,5,21,1472838.479,
1988,5,22,1646545.342,
1988,5,23,1308917.917,
1988,5,24,1695476.853,
1988,5,25,1959707.012,
1988,5,26,2789096.122,
1988,5,27,2336479.646,
1988,5,28,1543789.17,
1988,5,29,1338276.824,
1988,5,30,1516876.839,
1988,5,31,1096065.845,
1988,6,1,1162123.384,
1988,6,2,939485.0097,
1988,6,3,702167.1817,
1988,6,4,873427.4699,
1988,6,5,941931.5852,
1988,6,6,932145.283,
1988,6,7,778011.0236,
1988,6,8,528460.3179,
1988,6,9,560265.8,
1988,6,10,533353.469,
1988,6,11,738865.8149,
1988,6,12,633663.0664,
1988,6,13,496654.8358,
1988,6,14,516227.4402,
1988,6,15,481975.3826,
1988,6,16,391452.0874,
1988,6,17,391452.0874,
1988,6,18,523567.1668,
1988,6,19,384112.3607,
1988,6,20,291142.49,
1988,6,21,315608.2454,
1988,6,22,413471.2673,
1988,6,23,335180.8498,
1988,6,24,293589.0655,
1988,6,25,249550.7057,
1988,6,26,185939.7415,
1988,6,27,242210.9791,
1988,6,28,259337.0079,
1988,6,29,269123.3101,
1988,6,30,322947.9721,
1988,7,1,239764.4035,
1988,7,2,237317.828,
1988,7,3,232424.6769,
1988,7,4,222638.3747,
1988,7,5,210405.497,
1988,7,6,198172.6192,
1988,7,7,185939.7415,
1988,7,8,188386.317,
1988,7,9,193279.4681,
1988,7,10,195726.0437,
1988,7,11,217745.2236,
1988,7,12,291142.49,
1988,7,13,193279.4681,
1988,7,14,188386.317,
1988,7,15,154134.2594,
1988,7,16,146794.5328,
1988,7,17,225084.9502,
1988,7,18,288695.9144,
1988,7,19,457509.6271,
1988,7,20,2177452.236,
1988,7,21,2135860.452,
1988,7,22,1570701.501,
1988,7,23,1830038.508,
1988,7,24,2471041.301,
1988,7,25,1504643.961,
1988,7,26,1193928.866,
1988,7,27,1262432.982,
1988,7,28,1144997.356,
1988,7,29,844068.5634,
1988,7,30,1052027.485,
1988,7,31,844068.5634,
1988,8,1,2351159.1,
1988,8,2,3278411.232,
1988,8,3,1524216.565,
1988,8,4,1250200.104,
1988,8,5,689934.304,
1988,8,6,601857.5843,
1988,8,7,445276.7494,
1988,8,8,521120.5913,
1988,8,9,606750.7354,
1988,8,10,384112.3607,
1988,8,11,486868.5337,
1988,8,12,423257.5695,
1988,8,13,883213.7721,
1988,8,14,851408.29,
1988,8,15,711953.4839,
1988,8,16,753545.2682,
1988,8,17,883213.7721,
1988,8,18,523567.1668,
1988,8,19,420810.9939,
1988,8,20,616537.0376,
1988,8,21,858748.0166,
1988,8,22,1059367.211,
1988,8,23,1044687.758,
1988,8,24,893000.0743,
1988,8,25,1976833.041,
1988,8,26,1015328.852,
1988,8,27,687487.7284,
1988,8,28,995756.2472,
1988,8,29,724186.3616,
1988,8,30,961504.1896,
1988,8,31,988416.5206,
1988,9,1,785350.7503,
1988,9,2,670361.6996,
1988,9,3,792690.4769,
1988,9,4,1529109.716,
1988,9,5,1702816.58,
1988,9,6,1781106.997,
1988,9,7,1524216.565,
1988,9,8,1044687.758,
1988,9,9,650789.0952,
1988,9,10,665468.5485,
1988,9,11,530906.8935,
1988,9,12,518674.0158,
1988,9,13,518674.0158,
1988,9,14,574945.2533,
1988,9,15,393898.6629,
1988,9,16,526013.7424,
1988,9,17,354753.4542,
1988,9,18,408578.1162,
1988,9,19,574945.2533,
1988,9,20,1108298.722,
1988,9,21,888106.9232,
1988,9,22,1404334.363,
1988,9,23,1069153.514,
1988,9,24,697274.0306,
1988,9,25,858748.0166,
1988,9,26,606750.7354,
1988,9,27,692380.8795,
1988,9,28,579838.4044,
1988,9,29,562712.3756,
1988,9,30,689934.304,
1988,10,1,670361.6996,
1988,10,2,574945.2533,
1988,10,3,861194.5922,
1988,10,4,1135211.053,
1988,10,5,1044687.758,
1988,10,6,1086279.542,
1988,10,7,878320.621,
1988,10,8,790243.9014,
1988,10,9,778011.0236,
1988,10,10,959057.614,
1988,10,11,1267326.133,
1988,10,12,2187238.538,
1988,10,13,2128520.725,
1988,10,14,1032454.88,
1988,10,15,543139.7712,
1988,10,16,579838.4044,
1988,10,17,665468.5485,
1988,10,18,18642905.66,
1988,10,19,24465755.46,
1988,10,20,16294193.14,
1988,10,21,11180850.25,
1988,10,22,8391754.123,
1988,10,23,5406931.957,
1988,10,24,5431397.712,
1988,10,25,4868685.337,
1988,10,26,3669863.319,
1988,10,27,3156082.454,
1988,10,28,2960356.411,
1988,10,29,2471041.301,
1988,10,30,1923008.379,
1988,10,31,1974386.466,
1988,11,1,1940134.408,
1988,11,2,1330937.097,
1988,11,3,1211054.895,
1988,11,4,1636759.04,
1988,11,5,3180548.21,
1988,11,6,7070603.328,
1988,11,7,10887261.18,
1988,11,8,12599864.06,
1988,11,9,12355206.51,
1988,11,10,15804878.03,
1988,11,11,21456467.54,
1988,11,12,21774522.36,
1988,11,13,20208714.01,
1988,11,14,19939590.7,
1988,11,15,17957864.51,
1988,11,16,13505097.01,
1988,11,17,12110548.95,
1988,11,18,12502001.04,
1988,11,19,10300083.05,
1988,11,20,12257343.49,
1988,11,21,29114249,
1988,11,22,32050139.65,
1988,11,23,25933700.79,
1988,11,24,20086385.23,
1988,11,25,16196330.11,
1988,11,26,12746658.59,
1988,11,27,12624329.82,
1988,11,28,13162576.44,
1988,11,29,12404138.02,
1988,11,30,10495809.09,
1988,12,1,8709808.944,
1988,12,2,8147096.568,
1988,12,3,5700521.022,
1988,12,4,5553726.489,
1988,12,5,5847315.555,
1988,12,6,4452767.494,
1988,12,7,3351808.498,
1988,12,8,3229479.721,
1988,12,9,3327342.743,
1988,12,10,3253945.476,
1988,12,11,2179898.811,
1988,12,12,1580487.803,
1988,12,13,1810465.904,
1988,12,14,2495507.057,
1988,12,15,2045337.156,
1988,12,16,1592720.68,
1988,12,17,1663671.371,
1988,12,18,1291791.888,
1988,12,19,1746854.94,
1988,12,20,2336479.646,
1988,12,21,2329139.92,
1988,12,22,1952367.286,
1988,12,23,3278411.232,
1988,12,24,5186740.158,
1988,12,25,8636411.677,
1988,12,26,9101261.031,
1988,12,27,9296987.075,
1988,12,28,15340028.67,
1988,12,29,29603564.11,
1988,12,30,27401646.12,
1988,12,31,21578796.32,
1989,1,1,17370686.38,
1989,1,2,13725288.81,
1989,1,3,9590576.14,
1989,1,4,6581288.219,
1989,1,5,5284603.179,
1989,1,6,6972740.306,
1989,1,7,21211809.98,
1989,1,8,65568224.63,
1989,1,9,65078909.52,
1989,1,10,50888771.36,
1989,1,11,36698633.19,
1989,1,12,28869591.44,
1989,1,13,27156988.56,
1989,1,14,24294495.17,
1989,1,15,20110850.99,
1989,1,16,15119836.87,
1989,1,17,11621233.84,
1989,1,18,9419315.852,
1989,1,19,9248055.564,
1989,1,20,9859699.45,
1989,1,21,9443781.608,
1989,1,22,7633315.704,
1989,1,23,6899343.04,
1989,1,24,5945178.577,
1989,1,25,5822849.799,
1989,1,26,15462357.45,
1989,1,27,34986030.31,
1989,1,28,33518084.98,
1989,1,29,25933700.79,
1989,1,30,21456467.54,
1989,1,31,17908933,
1989,2,1,15804878.03,
1989,2,2,13627425.79,
1989,2,3,11180850.25,
1989,2,4,8440685.634,
1989,2,5,7168466.35,
1989,2,6,7070603.328,
1989,2,7,3596466.053,
1989,2,8,2116287.847,
1989,2,9,1957260.437,
1989,2,10,1834931.66,
1989,2,11,1834931.66,
1989,2,12,1859397.415,
1989,2,13,2104054.97,
1989,2,14,2446575.546,
1989,2,15,3302876.987,
1989,2,16,4526164.76,
1989,2,17,4746356.559,
1989,2,18,4036849.651,
1989,2,19,3425205.764,
1989,2,20,4159178.428,
1989,2,21,5406931.957,
1989,2,22,7608849.948,
1989,2,23,9370384.341,
1989,2,24,8147096.568,
1989,2,25,5627123.756,
1989,2,26,4403835.983,
1989,2,27,3914520.874,
1989,2,28,3547534.542,
1989,3,1,3180548.21,
1989,3,2,2935890.655,
1989,3,3,2838027.633,
1989,3,4,2642301.59,
1989,3,5,3058219.433,
1989,3,6,4868685.337,
1989,3,7,5382466.201,
1989,3,8,5137808.647,
1989,3,9,6116438.865,
1989,3,10,4672959.293,
1989,3,11,4159178.428,
1989,3,12,3792192.096,
1989,3,13,4036849.651,
1989,3,14,4526164.76,
1989,3,15,5162274.402,
1989,3,16,6165370.376,
1989,3,17,6899343.04,
1989,3,18,14532658.74,
1989,3,19,19768330.41,
1989,3,20,15046439.61,
1989,3,21,14924110.83,
1989,3,22,14752850.54,
1989,3,23,14263535.43,
1989,3,24,13040247.66,
1989,3,25,10520274.85,
1989,3,26,9248055.564,
1989,3,27,9199124.053,
1989,3,28,8587480.166,
1989,3,29,9590576.14,
1989,3,30,10471343.34,
1989,3,31,12746658.59,
1989,4,1,21407536.03,
1989,4,2,22630823.8,
1989,4,3,38900551.18,
1989,4,4,68748772.84,
1989,4,5,80736993.02,
1989,4,6,72173978.61,
1989,4,7,54803292.23,
1989,4,8,41591784.28,
1989,4,9,34007400.09,
1989,4,10,27156988.56,
1989,4,11,19694933.15,
1989,4,12,14801782.05,
1989,4,13,11376576.29,
1989,4,14,9248055.564,
1989,4,15,7682247.214,
1989,4,16,7315260.883,
1989,4,17,6874877.284,
1989,4,18,6410027.931,
1989,4,19,6238767.642,
1989,4,20,5994110.088,
1989,4,21,5920712.821,
1989,4,22,5406931.957,
1989,4,23,5333534.69,
1989,4,24,5162274.402,
1989,4,25,4868685.337,
1989,4,26,5896247.066,
1989,4,27,13602960.04,
1989,4,28,15755946.52,
1989,4,29,16294193.14,
1989,4,30,14973042.34,
1989,5,1,12086083.2,
1989,5,2,10079891.25,
1989,5,3,7951370.525,
1989,5,4,6997206.062,
1989,5,5,6703616.996,
1989,5,6,6263233.398,
1989,5,7,6972740.306,
1989,5,8,5455863.468,
1989,5,9,5406931.957,
1989,5,10,5382466.201,
1989,5,11,6238767.642,
1989,5,12,6581288.219,
1989,5,13,6483425.197,
1989,5,14,7706712.97,
1989,5,15,8440685.634,
1989,5,16,10960658.45,
1989,5,17,10764932.4,
1989,5,18,8244959.59,
1989,5,19,7168466.35,
1989,5,20,6874877.284,
1989,5,21,10079891.25,
1989,5,22,9394850.097,
1989,5,23,8049233.546,
1989,5,24,6679151.241,
1989,5,25,7584384.193,
1989,5,26,36943290.74,
1989,5,27,70216718.17,
1989,5,28,75599184.37,
1989,5,29,58962470.66,
1989,5,30,37677263.41,
1989,5,31,31805482.1,
1989,6,1,31316166.99,
1989,6,2,39145208.74,
1989,6,3,48931510.92,
1989,6,4,80003020.35,
1989,6,5,87098089.44,
1989,6,6,74865211.71,
1989,6,7,63121649.09,
1989,6,8,48197538.26,
1989,6,9,32784112.32,
1989,6,10,23829645.82,
1989,6,11,17199426.09,
1989,6,12,13602960.04,
1989,6,13,11009589.96,
1989,6,14,12281809.24,
1989,6,15,10153288.52,
1989,6,16,8342822.612,
1989,6,17,7657781.459,
1989,6,18,6874877.284,
1989,6,19,7290795.127,
1989,6,20,8244959.59,
1989,6,21,7388658.149,
1989,6,22,5724986.778,
1989,6,23,9101261.031,
1989,6,24,11523370.82,
1989,6,25,7975836.28,
1989,6,26,6556822.463,
1989,6,27,5504794.979,
1989,6,28,4085781.162,
1989,6,29,3914520.874,
1989,6,30,2666767.345,
1989,7,1,4232575.695,
1989,7,2,3816657.852,
1989,7,3,3033753.677,
1989,7,4,2666767.345,
1989,7,5,2471041.301,
1989,7,6,2285101.56,
1989,7,7,2130967.301,
1989,7,8,1954813.861,
1989,7,9,1719942.609,
1989,7,10,1641652.191,
1989,7,11,1622079.587,
1989,7,12,2062463.185,
1989,7,13,5871781.31,
1989,7,14,4624027.782,
1989,7,15,4354904.472,
1989,7,16,2838027.633,
1989,7,17,2368285.129,
1989,7,18,2128520.725,
1989,7,19,1675904.249,
1989,7,20,1776213.846,
1989,7,21,3498603.031,
1989,7,22,7584384.193,
1989,7,23,7975836.28,
1989,7,24,5945178.577,
1989,7,25,4281507.206,
1989,7,26,4061315.406,
1989,7,27,5553726.489,
1989,7,28,6923808.795,
1989,7,29,6581288.219,
1989,7,30,5309068.935,
1989,7,31,5113342.891,
1989,8,1,4354904.472,
1989,8,2,3572000.297,
1989,8,3,3547534.542,
1989,8,4,2121180.998,
1989,8,5,2199471.416,
1989,8,6,2241063.2,
1989,8,7,2277761.833,
1989,8,8,2789096.122,
1989,8,9,2387857.733,
1989,8,10,1761534.393,
1989,8,11,1957260.437,
1989,8,12,2013531.674,
1989,8,13,1937687.832,
1989,8,14,2140753.603,
1989,8,15,1979279.617,
1989,8,16,1644098.767,
1989,8,17,1140104.204,
1989,8,18,1135211.053,
1989,8,19,1242860.377,
1989,8,20,1289345.313,
1989,8,21,900339.8009,
1989,8,22,1189035.715,
1989,8,23,1242860.377,
1989,8,24,1171909.687,
1989,8,25,1225734.349,
1989,8,26,1460605.601,
1989,8,27,1372528.881,
1989,8,28,1658778.22,
1989,8,29,1502197.385,
1989,8,30,2116287.847,
1989,8,31,1587827.529,
1989,9,1,2216597.445,
1989,9,2,2336479.646,
1989,9,3,3938986.629,
1989,9,4,4452767.494,
1989,9,5,3743260.585,
1989,9,6,3792192.096,
1989,9,7,3058219.433,
1989,9,8,2789096.122,
1989,9,9,3351808.498,
1989,9,10,4893151.092,
1989,9,11,11523370.82,
1989,9,12,11523370.82,
1989,9,13,7021671.817,
1989,9,14,5162274.402,
1989,9,15,7266329.372,
1989,9,16,10985124.2,
1989,9,17,11352110.53,
1989,9,18,9566110.385,
1989,9,19,7339726.638,
1989,9,20,6091973.11,
1989,9,21,5064411.38,
1989,9,22,3914520.874,
1989,9,23,3131616.699,
1989,9,24,2740164.612,
1989,9,25,1945027.559,
1989,9,26,1595167.256,
1989,9,27,1326043.946,
1989,9,28,1673457.673,
1989,9,29,1507090.536,
1989,9,30,1059367.211,
1989,10,1,978630.2184,
1989,10,2,1000649.398,
1989,10,3,897893.2254,
1989,10,4,812263.0813,
1989,10,5,951717.8874,
1989,10,6,858748.0166,
1989,10,7,733972.6638,
1989,10,8,658128.8219,
1989,10,9,579838.4044,
1989,10,10,800030.2035,
1989,10,11,697274.0306,
1989,10,12,880767.1966,
1989,10,13,768224.7214,
1989,10,14,658128.8219,
1989,10,15,638556.2175,
1989,10,16,584731.5555,
1989,10,17,655682.2463,
1989,10,18,829389.1101,
1989,10,19,2067356.336,
1989,10,20,2321800.193,
1989,10,21,2167665.934,
1989,10,22,1548682.321,
1989,10,23,2862493.389,
1989,10,24,3205013.965,
1989,10,25,2715698.856,
1989,10,26,2838027.633,
1989,10,27,2568904.323,
1989,10,28,1776213.846,
1989,10,29,1746854.94,
1989,10,30,1604953.558,
1989,10,31,2082035.79,
1989,11,1,1333383.673,
1989,11,2,1108298.722,
1989,11,3,1389654.91,
1989,11,4,1595167.256,
1989,11,5,915019.2542,
1989,11,6,831835.6856,
1989,11,7,983523.3695,
1989,11,8,1157230.233,
1989,11,9,1152337.082,
1989,11,10,1585380.954,
1989,11,11,1318704.219,
1989,11,12,1066706.938,
1989,11,13,1661224.796,
1989,11,14,1935241.257,
1989,11,15,3253945.476,
1989,11,16,6752548.507,
1989,11,17,17982330.26,
1989,11,18,20184248.25,
1989,11,19,14557124.5,
1989,11,20,11988220.18,
1989,11,21,8147096.568,
1989,11,22,6997206.062,
1989,11,23,8024767.791,
1989,11,24,6385562.175,
1989,11,25,4893151.092,
1989,11,26,3596466.053,
1989,11,27,3963452.385,
1989,11,28,3841123.607,
1989,11,29,2568904.323,
1989,11,30,2911424.9,
1989,12,1,3107150.943,
1989,12,2,3205013.965,
1989,12,3,2001298.797,
1989,12,4,2123627.574,
1989,12,5,2253296.078,
1989,12,6,1705263.156,
1989,12,7,2055123.459,
1989,12,8,1565808.349,
1989,12,9,1419013.817,
1989,12,10,1296685.039,
1989,12,11,1198822.018,
1989,12,12,1125424.751,
1989,12,13,1076493.24,
1989,12,14,1003095.974,
1989,12,15,954164.4629,
1989,12,16,929698.7075,
1989,12,17,905232.952,
1989,12,18,856301.4411,
1989,12,19,831835.6856,
1989,12,20,807369.9302,
1989,12,21,807369.9302,
1989,12,22,782904.1747,
1989,12,23,758438.4193,
1989,12,24,733972.6638,
1989,12,25,733972.6638,
1989,12,26,709506.9083,
1989,12,27,709506.9083,
1989,12,28,685041.1529,
1989,12,29,685041.1529,
1989,12,30,660575.3974,
1989,12,31,660575.3974,
1990,1,1,1223287.773,
1990,1,2,2691233.101,
1990,1,3,4648493.537,
1990,1,4,9663973.407,
1990,1,5,17957864.51,
1990,1,6,25933700.79,
1990,1,7,24955070.57,
1990,1,8,18178056.31,
1990,1,9,15021973.85,
1990,1,10,15388960.18,
1990,1,11,18814165.95,
1990,1,12,18520576.88,
1990,1,13,13921014.86,
1990,1,14,10079891.25,
1990,1,15,8318356.856,
1990,1,16,7486521.171,
1990,1,17,9786302.184,
1990,1,18,24123234.88,
1990,1,19,34252057.64,
1990,1,20,28869591.44,
1990,1,21,28135618.78,
1990,1,22,33518084.98,
1990,1,23,30092879.22,
1990,1,24,23756248.55,
1990,1,25,18716302.93,
1990,1,26,16318658.89,
1990,1,27,15242165.65,
1990,1,28,12673261.33,
1990,1,29,10324548.8,
1990,1,30,9737370.673,
1990,1,31,8196028.079,
1990,2,1,7559918.437,
1990,2,2,17297289.11,
1990,2,3,52601374.24,
1990,2,4,54803292.23,
1990,2,5,56026580,
1990,2,6,48197538.26,
1990,2,7,40368496.51,
1990,2,8,33273427.43,
1990,2,9,26423015.9,
1990,2,10,22655289.56,
1990,2,11,20110850.99,
1990,2,12,16514384.94,
1990,2,13,12942384.64,
1990,2,14,10691535.14,
1990,2,15,13505097.01,
1990,2,16,45261647.6,
1990,2,17,69727403.06,
1990,2,18,67280827.52,
1990,2,19,55537264.89,
1990,2,20,40368496.51,
1990,2,21,32784112.32,
1990,2,22,55537264.89,
1990,2,23,112542475.1,
1990,2,24,124286037.7,
1990,2,25,100064939.8,
1990,2,26,72173978.61,
1990,2,27,58962470.66,
1990,2,28,46484935.37,
1990,3,1,37432605.85,
1990,3,2,31071509.43,
1990,3,3,26423015.9,
1990,3,4,21627727.83,
1990,3,5,17493015.15,
1990,3,6,13847617.59,
1990,3,7,12061617.44,
1990,3,8,9345918.586,
1990,3,9,11719096.87,
1990,3,10,12502001.04,
1990,3,11,19450275.59,
1990,3,12,27401646.12,
1990,3,13,27401646.12,
1990,3,14,24294495.17,
1990,3,15,21407536.03,
1990,3,16,20208714.01,
1990,3,17,24710413.01,
1990,3,18,24710413.01,
1990,3,19,19279015.3,
1990,3,20,15364494.43,
1990,3,21,12624329.82,
1990,3,22,10667069.38,
1990,3,23,9052329.52,
1990,3,24,7902439.014,
1990,3,25,7241863.616,
1990,3,26,5676055.267,
1990,3,27,5260137.424,
1990,3,28,4991014.114,
1990,3,29,4257041.45,
1990,3,30,6165370.376,
1990,3,31,10275617.29,
1990,4,1,14018877.88,
1990,4,2,18300385.08,
1990,4,3,19572604.37,
1990,4,4,16587782.2,
1990,4,5,13456165.5,
1990,4,6,10128822.76,
1990,4,7,9443781.608,
1990,4,8,6605753.974,
1990,4,9,5994110.088,
1990,4,10,8122630.813,
1990,4,11,27646303.67,
1990,4,12,39145208.74,
1990,4,13,34252057.64,
1990,4,14,25444385.68,
1990,4,15,19841727.68,
1990,4,16,16930302.78,
1990,4,17,14361398.46,
1990,4,18,11572302.33,
1990,4,19,9052329.52,
1990,4,20,6923808.795,
1990,4,21,8000302.035,
1990,4,22,11229781.76,
1990,4,23,13260439.46,
1990,4,24,13064713.42,
1990,4,25,10055425.49,
1990,4,26,7070603.328,
1990,4,27,6703616.996,
1990,4,28,5773918.289,
1990,4,29,5847315.555,
1990,4,30,4672959.293,
1990,5,1,4844219.581,
1990,5,2,3694329.074,
1990,5,3,3082685.188,
1990,5,4,5039945.625,
1990,5,5,14606056.01,
1990,5,6,29358906.55,
1990,5,7,25933700.79,
1990,5,8,17908933,
1990,5,9,11719096.87,
1990,5,10,8636411.677,
1990,5,11,7046137.572,
1990,5,12,6287699.153,
1990,5,13,9101261.031,
1990,5,14,28380276.33,
1990,5,15,31071509.43,
1990,5,16,41591784.28,
1990,5,17,74131239.04,
1990,5,18,77556444.81,
1990,5,19,57739182.89,
1990,5,20,48931510.92,
1990,5,21,40368496.51,
1990,5,22,31560824.54,
1990,5,23,22288303.22,
1990,5,24,15560220.47,
1990,5,25,10887261.18,
1990,5,26,16538850.69,
1990,5,27,25933700.79,
1990,5,28,22484029.27,
1990,5,29,16759042.49,
1990,5,30,11401042.04,
1990,5,31,8342822.612,
1990,6,1,6140904.62,
1990,6,2,5260137.424,
1990,6,3,6972740.306,
1990,6,4,19132220.77,
1990,6,5,19450275.59,
1990,6,6,15193234.14,
1990,6,7,11449973.56,
1990,6,8,11841425.64,
1990,6,9,23878577.33,
1990,6,10,36943290.74,
1990,6,11,35230687.86,
1990,6,12,28380276.33,
1990,6,13,22532960.78,
1990,6,14,16343124.65,
1990,6,15,11229781.76,
1990,6,16,10030959.74,
1990,6,17,6679151.241,
1990,6,18,4893151.092,
1990,6,19,4036849.651,
1990,6,20,3009287.922,
1990,6,21,2715698.856,
1990,6,22,2764630.367,
1990,6,23,3841123.607,
1990,6,24,3547534.542,
1990,6,25,3278411.232,
1990,6,26,2642301.59,
1990,6,27,2346265.949,
1990,6,28,3572000.297,
1990,6,29,4770822.315,
1990,6,30,7095069.083,
1990,7,1,7364192.393,
1990,7,2,6410027.931,
1990,7,3,5504794.979,
1990,7,4,4061315.406,
1990,7,5,2935890.655,
1990,7,6,2789096.122,
1990,7,7,1778660.422,
1990,7,8,1416567.241,
1990,7,9,1602506.983,
1990,7,10,1181695.989,
1990,7,11,2691233.101,
1990,7,12,5920712.821,
1990,7,13,10446877.58,
1990,7,14,23389262.22,
1990,7,15,26178358.34,
1990,7,16,18520576.88,
1990,7,17,14190138.17,
1990,7,18,12012685.93,
1990,7,19,9810767.939,
1990,7,20,8244959.59,
1990,7,21,8000302.035,
1990,7,22,27890961.22,
1990,7,23,75843841.93,
1990,7,24,81226308.13,
1990,7,25,63121649.09,
1990,7,26,37432605.85,
1990,7,27,25444385.68,
1990,7,28,17590878.18,
1990,7,29,13700823.06,
1990,7,30,8856603.477,
1990,7,31,4721890.804,
1990,8,1,3205013.965,
1990,8,2,2568904.323,
1990,8,3,1805572.753,
1990,8,4,1974386.466,
1990,8,5,2813561.878,
1990,8,6,4648493.537,
1990,8,7,4110246.917,
1990,8,8,3131616.699,
1990,8,9,2886959.144,
1990,8,10,1834931.66,
1990,8,11,1587827.529,
1990,8,12,2666767.345,
1990,8,13,4893151.092,
1990,8,14,10642603.63,
1990,8,15,12355206.51,
1990,8,16,12697727.08,
1990,8,17,8147096.568,
1990,8,18,6018575.843,
1990,8,19,5896247.066,
1990,8,20,7877973.258,
1990,8,21,10813863.91,
1990,8,22,9345918.586,
1990,8,23,12306275,
1990,8,24,12526466.8,
1990,8,25,9199124.053,
1990,8,26,4893151.092,
1990,8,27,3963452.385,
1990,8,28,4036849.651,
1990,8,29,3205013.965,
1990,8,30,5260137.424,
1990,8,31,6189836.131,
1990,9,1,4648493.537,
1990,9,2,2838027.633,
1990,9,3,1776213.846,
1990,9,4,1448372.723,
1990,9,5,1587827.529,
1990,9,6,1617186.436,
1990,9,7,1648991.918,
1990,9,8,1242860.377,
1990,9,9,2404983.762,
1990,9,10,4795288.07,
1990,9,11,9663973.407,
1990,9,12,8024767.791,
1990,9,13,4721890.804,
1990,9,14,4330438.716,
1990,9,15,4036849.651,
1990,9,16,5724986.778,
1990,9,17,5211205.913,
1990,9,18,4012383.895,
1990,9,19,3474137.275,
1990,9,20,2128520.725,
1990,9,21,2338926.222,
1990,9,22,2642301.59,
1990,9,23,2226383.747,
1990,9,24,1923008.379,
1990,9,25,2471041.301,
1990,9,26,2431896.093,
1990,9,27,1463052.177,
1990,9,28,1154783.658,
1990,9,29,1233074.075,
1990,9,30,680148.0018,
1990,10,1,773117.8725,
1990,10,2,508887.7136,
1990,10,3,1105852.147,
1990,10,4,834282.2612,
1990,10,5,1864290.566,
1990,10,6,4183644.184,
1990,10,7,4624027.782,
1990,10,8,2984822.166,
1990,10,9,3816657.852,
1990,10,10,20037453.72,
1990,10,11,52846031.79,
1990,10,12,56515895.11,
1990,10,13,44772332.49,
1990,10,14,31805482.1,
1990,10,15,22802084.09,
1990,10,16,17028165.8,
1990,10,17,13823151.83,
1990,10,18,13089179.17,
