! SRAD     daily Insolation Incident On A Horizontal Surface (MJ/m^2/day) ,,,,,,,,,
! T2M      Average Air Temperature At 2 m Above The Surface Of The Earth (degrees C) ,,,,,,,,,
! TMIN     Minimum Air Temperature At 2 m Above The Surface Of The Earth (degrees C) ,,,,,,,,,
! TMAX     Maximum Air Temperature At 2 m Above The Surface Of The Earth (degrees C) ,,,,,,,,,
! RH2M     Relative Humidity At 2 m (%) ,,,,,,,,,
! TDEW     Dew/Frost Point Temperature At 2 m (degrees C) ,,,,,,,,,
! WIND     Wind Speed At 10 m Above The Surface Of The Earth (m/s),,,,,,,,,
*WEATHER DATA: NASA,,,,,,,,,
,,,,,,,,,
YEAR,MONTH,DAY,SRAD,TMAX,TMIN,WIND,TDEW,T2M,RH2M
2014,4,4,3.95,9.2125,1.7625,5.9875,4.5875,5.1875,95.8375
2014,4,5,10.275,2.325,-2.95,6.0875,-2.9625,-0.075,80.975
2014,4,6,22.3375,8.55,-4.2125,1.675,-3.8375,2.45,63.15
2014,4,7,6.675,6.6,0.3875,3.8375,1.525,2.925,90.8
2014,4,8,12.275,6.2375,-0.0125,4.1625,1.7875,3.05,91.55
2014,4,9,22.1125,6.225,-1.9625,2.875,-0.8875,1.9,81.825
2014,4,10,22.275,11.825,-0.75,6.0625,3.9,6.6375,82.9125
2014,4,11,17.8625,11.6875,2.225,1.9,4.0375,6.8125,82.5125
2014,4,12,22.2,14.9,1.0875,3.3,4.55,7.8,79.775
2014,4,13,17.9125,15.975,8.6625,5.125,11.3875,12.475,93.15
2014,4,14,4.475,14.85,5.5,5.7,11.1125,11.8,95.7625
2014,4,15,5.35,4.9125,-6.0125,5.625,-2.6,-0.6875,86.9625
2014,4,16,24,1.4125,-7.9625,2.4875,-8.075,-2.975,67.6125
2014,4,17,24.425,9.2875,-3.5875,4.475,-0.325,3.0625,78.1375
2014,4,18,18.5875,11.0875,2.15,3.7375,3.5875,6.025,84.5125
2014,4,19,25.4125,8.125,-1.6125,3.325,-0.1375,3.5625,76.875
2014,4,20,24.925,16.4625,-0.075,2.8875,2.7875,7.9,69.775
2014,4,21,23.2,17.1875,3.9125,3.2,6.55,10.425,76.7
2014,4,22,11.475,10.125,2.3,4.7375,6.3125,7.5625,91.8
2014,4,23,14.7375,5.7625,-0.4875,4.9625,-0.0875,2.775,81.2
2014,4,24,26.1625,8.6625,-1.9875,2.4125,-2.5125,3.6125,64.0625
2014,4,25,6.3625,11.0125,3.15,4.175,4.3125,6.5625,85.65
2014,4,26,13.6375,8.9875,1,4.375,2.55,5.0875,83.8
2014,4,27,25.6,8.925,-0.5375,2.825,0.675,4.2,78.025
2014,4,28,16.275,11.6375,1.5875,4.7,3.075,6.6625,78
2014,4,29,7.875,11.275,5.95,6.7875,6.075,8.2125,86.275
2014,4,30,5.0875,11.425,5.725,3.85,6.9125,8,93.0125
2014,5,1,17.0125,10.225,6.0625,4.1875,6.35,8.2125,88.0125
2014,5,2,9.0625,9.375,5,4.45,4.975,6.9,87.6625
2014,5,3,7.0875,10.7,4.9875,4.5125,5.7625,7.6,88
2014,5,4,19.15,9.0375,2.5125,3.85,3.1625,5.8,83.25
2014,5,5,12.775,11.075,0.95,1.7875,1.825,6.175,73.7625
2014,5,6,27.0125,12.3375,2.375,2.45,3.2,7.5625,73.725
2014,5,7,10.1375,15.1375,4.5,3.0125,6.15,9.6375,78.825
2014,5,8,24.1375,21.65,9.225,2.2625,13.35,15.7125,85.9375
2014,5,9,14.55,19.975,14.1625,4.4875,14.85,16.6625,89.325
2014,5,10,20.2375,14.925,9.325,3.8625,10.6,12.7125,87.0875
2014,5,11,26.775,18.6125,6.9375,2.025,6.5875,13.025,64.5125
2014,5,12,14.8,20.475,11.175,2.475,14.3875,16.0375,89.8125
2014,5,13,25.8125,21.1875,15.1,3.2,17.5375,18.1125,96.5
2014,5,14,21.6875,20.5375,14.525,2.2375,15.8,17.0625,92.25
2014,5,15,7.35,17.6,9.2625,4.65,13.7,14.625,94.325
2014,5,16,17.8625,9.975,4.3375,2.975,4.15,7.5375,78.8
2014,5,17,16.2125,9.775,4.1875,1.8375,4.2,6.9875,82.275
2014,5,18,27.15,12.8375,5.375,2.6625,4.3,9.025,71.9375
2014,5,19,25.0375,15.125,5.65,3.0375,5.3375,10.775,68.9625
2014,5,20,6.2875,15.65,9.2375,2.5875,7.5625,12.675,70.8875
2014,5,21,21.8375,18.375,12.425,2.475,14.625,15.325,96.0125
2014,5,22,19.05,16.6625,9.8125,3.5125,11.375,13.75,85.65
2014,5,23,9.9,12.5625,7.95,3.8,8.25,10.2625,87.725
2014,5,24,27.8625,17.425,8.225,2.225,9.425,12.75,80.275
2014,5,25,28.2375,19.3,8.95,2.3125,9.125,14.575,69.5
2014,5,26,24.7125,20.125,11.3375,3.325,12.1125,16.025,77.6375
2014,5,27,19.5875,20.625,13.925,3.075,15.8875,17.3,91.5625
2014,5,28,24.9125,18.6875,11.775,2.8125,12.9,15.5375,84.1
2014,5,29,18.3125,18.3125,10.425,2.8125,11.3875,14.1375,83.425
2014,5,30,26.325,20.1375,10.6625,1.6625,11.475,15.55,76.625
2014,5,31,29.15,19.425,11.2875,2.825,10.5,15.475,71.725
2014,6,1,27.2625,22.6625,10.725,3.175,12.75,17.1,75.425
2014,6,2,21.2125,22.0625,15.6625,4.1,17.275,19.0125,89.8375
2014,6,3,24.55,22.4625,13.9125,4.0625,16.3375,18.825,85.675
2014,6,4,6.8875,19.15,12.9625,1.925,12.7625,16.075,80.8625
2014,6,5,22.5625,17.2,10.4375,3.275,10.1375,13.95,77.45
2014,6,6,26.9375,18.9375,9.6,1.9,10.1125,14.825,73.1875
2014,6,7,29.4,23.1375,11.5125,1.325,10.175,17.6625,61.2625
2014,6,8,4.85,21.175,13.975,3.4625,14.575,16.7375,87.25
2014,6,9,19.775,18.975,13.1375,2.7375,14.25,16.225,88.15
2014,6,10,16,21.6375,14.6875,2.075,16.0375,18.4125,86.25
2014,6,11,16.2875,23.4,17.075,3.0125,17.7625,20.0875,86.7125
2014,6,12,17.6375,22.5,18.2125,3.1,18.375,19.9625,90.9375
2014,6,13,15.5875,20.7375,12.3375,3.625,15.2,17.75,84.7375
2014,6,14,23.575,16.7625,10.9375,3.0375,9.0375,13.6875,73.4625
2014,6,15,28.7125,23.1,11.85,1.65,11.7,17.45,68.6375
2014,6,16,24.5375,23.3125,14.65,3.0125,17.275,19.45,86.8625
2014,6,17,25.1875,24.45,17.7,3.8,19.4125,21.1125,89.9875
2014,6,18,20.225,24.15,18.2875,1.925,18.5375,20.425,88.9375
2014,6,19,26.6,21.55,14.45,3.25,15.0375,18.2875,81.3875
2014,6,20,26.8125,21.125,12.5,2.275,11.3,16.7625,69.8375
2014,6,21,28.1375,21.075,13.875,2.675,12.3875,17.2875,72.5875
2014,6,22,28.4375,23.6625,12.8875,2.2375,13.275,18.5875,70.75
2014,6,23,20.675,25.125,16.3,2.8125,17.8875,21,82.4125
2014,6,24,18.75,25.5375,19.5125,3.425,19.9875,22.2375,87.0375
2014,6,25,12.5625,22.1375,18.3625,1.5875,19.3875,20.4625,93.5875
2014,6,26,25.0875,22.825,17.4,1.6,17.475,20.2125,84.1375
2014,6,27,27.2875,25.4125,17.2,1.5625,16.975,21.525,74.8375
2014,6,28,26.475,27.6125,18.6,2.0625,18.7875,23.1125,76.4375
2014,6,29,22.875,24.975,20.55,3.3,20.7375,22.7,88.825
2014,6,30,26.1125,26.6875,20.775,3.2,20.95,23.75,84.3375
2014,7,1,22.6375,25.9625,21.8875,4.3625,22.075,23.825,90.1875
2014,7,2,25.35,25.1125,19.25,3.2625,18.85,22.1375,81.5375
2014,7,3,13.225,22.3,15.925,3.0125,17.0875,19.9375,83.375
2014,7,4,25.0875,20,13.2875,3.5875,11.2,16.75,69.5
2014,7,5,29.0625,22.4125,13.6625,3.0625,12.0125,18.575,65.3625
2014,7,6,26.2375,23.0625,15.0125,4.4,14.875,19.55,74.0125
2014,7,7,13.1,24.225,19.1375,5.3,19.625,21.825,87.35
2014,7,8,4.2625,23.75,19.5,4.25,20.25,21.7625,91.0625
2014,7,9,21.8875,22.0375,16.875,3.0375,15.7125,19.625,77.975
2014,7,10,26.4625,22.5125,15.1875,2.65,13.925,18.8375,72.5875
2014,7,11,27.675,24.675,15.1125,1.5625,15.3875,20.3125,73.1125
2014,7,12,26.6875,25.0125,18.3,2.2125,17.2125,21.9125,74.35
2014,7,13,13.5125,25.0875,19.9,4.3875,20.275,22.4125,87.575
2014,7,14,14.3125,24.8375,18.6375,2.175,18.95,21.8625,83.3875
2014,7,15,24.4375,22.625,16.2375,4.8875,16.225,20.125,78.025
2014,7,16,22.825,19.1875,14.275,3.8375,12.85,16.85,77.2
2014,7,17,22.7875,21.025,14.3375,2.7375,11.4125,17.775,66.125
2014,7,18,26.7625,23.6,14.8375,1.7125,13.025,19.4,66.15
2014,7,19,6.025,20.9875,16.9,3.175,16.775,18.7375,88.1125
2014,7,20,20.6375,23.3375,17.5625,2.125,17.675,20.425,84.0125
2014,7,21,25.825,25.5125,18.4625,1.1875,18.0375,22.025,77.8625
2014,7,22,25.9625,26.8375,18.9625,2.3875,19.825,23.275,80.625
2014,7,23,11.1875,23.55,16.475,4.0375,18.575,20.8875,86.6
2014,7,24,25.2875,21.15,15.85,2.775,12.0625,18.4625,66.1125
2014,7,25,26.475,22.35,14.4625,2.4375,12.1625,19.0125,64.225
2014,7,26,19.375,24.55,16.8375,3.575,16.85,20.8625,77.6625
2014,7,27,22.4,25.4,19.35,2.9875,19.05,22,83.075
2014,7,28,8.275,19.2125,14.5,4.5,14.9375,17.35,85.775
2014,7,29,19.3875,19.4875,13.8,3.325,11.7125,16.675,72.225
2014,7,30,21.75,20.6125,14.925,3.6625,14.475,17.7625,80.925
2014,7,31,23,22.25,15.925,3.7,14.55,18.7875,76.075
2014,8,1,25.15,25.6875,16.3625,2.3375,16.45,21.15,74.125
2014,8,2,21.625,25.4625,17.7375,1.3875,17.5875,21.225,79.4125
2014,8,3,15.725,22.25,17.8875,1.5375,17,19.55,85.25
2014,8,4,24.9625,24.95,16.95,2.35,17.0875,21.1,77.7875
2014,8,5,7.6375,23.6375,18.025,1.9375,17.0875,20.5375,80.2875
2014,8,6,22.05,22.875,17.075,2.2375,14.8,19.95,72.0125
2014,8,7,22.575,22.9,15.5625,2.2375,14.0125,19.525,70.3
2014,8,8,24.4875,23.475,15.6375,2.1375,13.375,19.5,67.3125
2014,8,9,25.35,24.35,15.4625,2.925,15.1125,20,72.8875
2014,8,10,24.9125,25.4875,16.1,2.775,16.6375,21,75.85
2014,8,11,14.8,23.8125,18,4.775,17.6375,20.3875,83.925
2014,8,12,12.2375,24.2,18.8,4.5,19.1,21.2,87.9375
2014,8,13,8.6375,20.525,14.9625,4.6375,14.3,18.1,78.575
2014,8,14,15.85,18.275,13.2,4.425,10.775,15.8125,71.675
2014,8,15,22.8125,19.7125,12.875,4,10.2375,16.2875,67.15
2014,8,16,9.3125,21.35,13.225,4.9,12.5125,17.725,70.975
2014,8,17,24.0625,21.725,15.4375,1.9375,14.4375,18.575,76.625
2014,8,18,22.8625,22.9,14.425,2.3,14.25,18.7125,75
2014,8,19,23.5625,25.4,15.35,1.7125,16.5375,20.675,76.8125
2014,8,20,12.1625,23.8,18.85,3.025,19.1375,21.175,88.2125
2014,8,21,21.6875,24.55,18.85,2.4125,18.9625,21.45,85.75
2014,8,22,18.4625,25.2625,18.575,1.475,18.6625,21.7125,82.7
2014,8,23,17.3,24.4,18.125,2.8375,18.3,21.075,84.2625
2014,8,24,18.6,24.2875,18.275,2.7,17.9375,20.9875,82.4875
2014,8,25,22.175,24.15,16.9875,2.825,16.8375,20.425,79.775
2014,8,26,22.15,26.45,17.5625,3.325,18.6375,22.1,80.75
2014,8,27,18.5125,24.1625,16.775,2.8625,17.7,21.025,81.05
2014,8,28,22.125,20.2125,14.35,2.55,11.2375,17.3,67.15
2014,8,29,22.2625,22.9375,14.05,2.525,12.5125,18.6125,67.3625
2014,8,30,19.2625,26.825,16.5625,4.15,18.2125,21.85,79.575
2014,8,31,7.225,23.1125,20.6,3.9,20.3125,21.85,91.25
2014,9,1,17.8125,25.8125,20.1875,3.3375,20.65,22.825,87.5875
2014,9,2,6.4125,24.1125,18.95,3.3375,20.1625,21.6375,91.425
2014,9,3,21.1,24.925,17.5625,1.8375,16.6,21.1125,75.15
2014,9,4,21.4875,25.6375,17.8,3.1,17.8375,21.7625,78.0625
2014,9,5,20.2625,27.1625,19.975,4.3375,19.675,23.3375,79.6625
2014,9,6,6.1,22.2125,15.4875,3.9625,16.475,19.575,82.3125
2014,9,7,21.8125,21.3125,14.5875,1.9875,10.9875,17.6,64.925
2014,9,8,21.375,23.35,14.775,3.5875,13.9625,18.9875,72.7125
2014,9,9,13.9875,23.0875,16.2125,3.45,16.5875,19.4875,83.1375
2014,9,10,10.575,24.0375,18.0875,5.3875,18.4,21.075,84.575
2014,9,11,8.2,21.55,13.15,5.375,15.1,17.375,86.55
2014,9,12,7.0875,16.2875,11.875,2.95,9.75,13.6375,77.35
2014,9,13,11.275,16,11.475,4.425,10.4875,13.65,81.4125
2014,9,14,14.2125,16.6125,9.7375,1.8125,7.175,12.8625,67.9625
2014,9,15,9.15,18.5125,11.3,2.7125,9.5875,14.4,72.6125
2014,9,16,18.95,17.5375,11.8,2.7375,10.2625,14.125,77.6
2014,9,17,15.45,18.4,11.95,2.7875,9.6,14.8875,70.425
2014,9,18,14.0375,17.55,10.7875,2.575,9.55,14.225,73.4
2014,9,19,19.4125,18.9125,10.1375,2.7875,9.6625,14.2125,73.95
2014,9,20,16.975,22.725,14.3875,5.6375,15.775,18.9,82.15
2014,9,21,15.6375,22.5625,12.0125,6.4625,14.975,18.05,81.8
2014,9,22,6.4125,14.075,9.6625,4.575,7.4375,11.8,74.425
2014,9,23,18.1375,18.575,9.8875,2.3875,8.8,14.325,68.975
2014,9,24,18.0875,21.5,11.55,2.8125,12.225,16.35,76.2625
2014,9,25,17.4625,20.4875,12.775,2.325,11.7875,16.2125,74.85
2014,9,26,17.925,21.5375,11.8375,2.1375,12.1375,16.5375,75.1375
2014,9,27,17.65,22.7375,12.0625,1.975,12.925,17.2875,75.05
2014,9,28,15.8625,22.6875,13.75,1.6,13.875,18.1125,76.0375
2014,9,29,16.6875,21.8375,13.975,2.1625,14.35,17.7375,80.3875
2014,9,30,6.25,19.6625,13.7875,2.1875,13.9875,16.3875,85.6625
2014,10,1,12.1125,20.4625,13.3,2.225,13.925,16.5375,84.1625
2014,10,2,15.425,21.175,13.2625,3.0375,14.05,16.9375,83.15
2014,10,3,7.6,21.85,14.1125,6.125,15.2125,17.7125,85.125
2014,10,4,7.525,14.025,6.4375,6.3,6.95,10.1125,80.6875
2014,10,5,5.7125,11.775,6.125,5.925,5.1,8.85,77.3375
2014,10,6,11.7875,17.6625,7.75,5.3875,8.85,12.7625,76.775
2014,10,7,9.8875,16.55,11.8875,5.4375,10.95,13.9375,82.1
2014,10,8,9.7875,14.1375,11.3875,6.9375,7.8,12.6875,71.85
2014,10,9,15.325,14.05,8.1,4.5,5.0875,10.9875,66.675
2014,10,10,13.2125,12.65,6.7625,2.25,4.875,9.75,71.875
2014,10,11,13.7875,12.475,7.0875,2.9125,3.85,9.5,67.6
2014,10,12,15.2625,15.5875,4.675,3.425,4.05,9.875,66.9375
2014,10,13,7.1375,17.65,10.35,4.2875,13.0375,14.55,90.9375
2014,10,14,5.125,22.1875,15.5625,5.5,15.925,18.7375,83.9125
2014,10,15,3.975,17.875,13.75,2.3375,14.225,15.575,91.7875
2014,10,16,9.1375,16.6,11.975,3,12.1,13.75,89.975
2014,10,17,5.5,17.1625,12.1125,5.3625,11.7625,14.1125,85.675
2014,10,18,6.025,12.575,6.25,6.025,7.1,9.3,86.0125
2014,10,19,12.1125,9.7875,4.325,3.9625,2.175,6.7625,72.6
2014,10,20,5.275,12.9125,7.1125,4.45,6.95,9.825,82.0625
2014,10,21,3.675,11.2625,7.9,3.8375,8.3125,9.7375,91.425
2014,10,22,6.0625,9.775,7.4875,4.4125,6.775,8.5,88.85
2014,10,23,13.2125,13.85,7.6375,3.875,6.775,10.0375,80.025
2014,10,24,10.8875,13.025,6.5375,3.075,6.3625,9.2625,82.0125
2014,10,25,9.05,16.475,9.3125,5.475,9.9625,12.8,82.825
2014,10,26,7.9875,11.9875,6.7375,5.3375,5.1625,9.8375,72.725
2014,10,27,10.2375,15.3625,5.5625,3.1125,6.475,10.85,74.1625
2014,10,28,7.2125,19.825,11.6375,4.9875,13.575,15.6375,87.5875
2014,10,29,3.25,11.725,6.7375,4.975,6.3125,9.7875,78.85
2014,10,30,6.075,9.3875,5.625,2.5625,3.9625,7.1625,79.9375
2014,10,31,3.7875,8.25,4.925,2.15,4.275,6.3,87.125
2014,11,1,2.7125,5.7625,1.7375,6.5625,2.175,3.8875,89.0375
2014,11,2,11.7375,5.65,0.7125,4.9375,-1.475,2.975,72.3
2014,11,3,8.8625,11.1875,4.075,5.4375,2.3625,7.775,68.575
2014,11,4,4.325,14.9125,7.725,6.1125,5.9375,10.975,70.7375
2014,11,5,10.375,11.525,5.5,5.1375,4.9375,8.775,76.9625
2014,11,6,4.5,7.3625,4.75,2.525,4.6625,6.15,90.1
2014,11,7,5.6875,5.85,1.2,4.9875,0.375,3.1125,82.35
2014,11,8,3.75,7.3,1.3,5.475,1.4,4.3125,81.1125
2014,11,9,3.6625,8.3125,2.7,5.0625,1.8375,5.6125,76.4875
2014,11,10,8.1875,13.1375,4.775,3.85,4.7375,8.725,76.05
2014,11,11,9.8625,15.3375,7.5625,5.25,7.3,11.1875,76.6125
2014,11,12,3.5875,8.0625,1.4625,5.9,0.3375,3.9,77.4625
2014,11,13,2.425,2.0875,-0.9,4.1,-1.9375,0.675,83.1125
2014,11,14,5.3125,1.725,-1.5125,5.325,-2.8,-0.0625,81.8625
2014,11,15,4.25,2.0625,-1.5875,4.0875,-3.1,0.0875,79.325
2014,11,16,3.15,2.525,-1.1625,3.975,-1.7125,0.8,83.175
2014,11,17,1.925,1.525,-5.1125,4.5375,-1.25,-0.2375,93.25
2014,11,18,3.9,-5.475,-7.625,9.1625,-7.825,-6.625,91.2625
2014,11,19,4.5,0.85,-8.175,7.35,-5.1625,-4.3625,94.2125
2014,11,20,3.825,-0.7375,-4.9375,7.875,-4.825,-3.075,88.075
2014,11,21,5.1125,-3.625,-7.9,5.0375,-7.325,-5.525,87.5125
2014,11,22,1.7125,4.825,-6.7375,6.875,-1.075,-0.2375,94.3375
2014,11,23,2.6875,9.4625,4.75,5.1,5.1125,6.6875,89.95
2014,11,24,4.5125,14.925,4.625,9.3875,7.6625,10.525,82.425
2014,11,25,1.8625,4.55,-0.1625,7.2375,-1.4375,2.375,75.875
2014,11,26,1.425,2.05,-0.5625,3.075,-1.975,0.6,82.8625
2014,11,27,4.075,1.375,-1.5625,4.0875,-3.0125,-0.2375,81.575
2014,11,28,4.2125,-1.6,-4.0625,4.5625,-6.7,-3,75.4375
2014,11,29,5.5875,5.375,-2.475,5.6,-1.0375,1.8375,81.3375
2014,11,30,2.2125,11.65,5.4125,6.2375,8.1,8.9125,95.0625
2014,12,1,4.9625,7.75,-3.725,4.7375,-1.7875,1.3125,80.0875
2014,12,2,4.55,2.275,-4.1625,4.7375,-3.55,-0.7875,81.55
2014,12,3,1.7,2.55,0.075,6.8,-0.325,1.75,86.6125
2014,12,4,8.125,1.1125,-2.55,3.0625,-5.225,-0.9875,73.075
2014,12,5,3.1,3.8875,-1.45,3.4375,-0.3375,1.5375,87.7625
2014,12,6,4.5625,3.1875,-0.3375,4.3625,0.5625,1.9125,90.875
2014,12,7,8.15,1.0125,-3.825,4.8625,-5.2625,-1.65,76.1875
2014,12,8,5.7625,1.825,-2.4625,5.4875,-3.875,-0.0125,75.0625
2014,12,9,6.225,5.1875,-0.3875,3.4625,0.275,2.2625,86.95
2014,12,10,3.0875,1.3,-2.6375,5.9375,-2.7375,-0.9875,88.375
2014,12,11,1.725,0.475,-2.425,7.275,-3.1375,-0.85,84.525
2014,12,12,4.875,1.4375,-1.125,5,-1.4625,0.225,88.7875
2014,12,13,1.675,2.3,-0.2625,4.4375,-0.0875,0.7625,94.3375
2014,12,14,2.675,3.625,2.0875,3.65,1.8375,2.7375,93.5875
2014,12,15,3.775,6.7875,2,2.0375,2.85,3.8,93.9875
2014,12,16,1.8125,5.875,2.65,4.5125,3.4875,4.05,96.15
2014,12,17,2.0125,4.7125,-1.3875,7.6,-0.4875,1.4,87.425
2014,12,18,2.625,0.6125,-1.75,5.1,-2.925,-0.6875,85.05
2014,12,19,5,-0.7125,-3.8375,3.625,-5.4,-2.2,78.4875
2014,12,20,5.25,0.0625,-2.625,1.8125,-4.4625,-1.55,80.4125
2014,12,21,4.225,0.55,-2.7125,1.8,-4.3625,-1.15,79.1625
2014,12,22,7.375,3.7875,-3.0875,3.8125,-1.6625,0.1375,88.1625
2014,12,23,2.7125,5.3,1.2,4,2.8125,3.5,95.15
2014,12,24,1.7125,9.2,4.2125,5.7375,5.475,6.3125,94.5625
2014,12,25,3.675,4.2875,1.6375,8.0875,0.5875,2.7875,85.4625
2014,12,26,7.6375,6.3125,0.55,4.5125,1.0375,2.9,87.7875
2014,12,27,5.05,9.175,2.275,4.825,4.2125,5.8625,89.1125
2014,12,28,3.2625,5.7125,-1.075,4.1375,-0.5,1.5375,86.475
2014,12,29,3.5,-0.325,-3.6125,3.5875,-5.2375,-1.85,77.3375
2014,12,30,5.05,-2.725,-5.5,4.8625,-8.5,-3.95,70.475
2014,12,31,5.1375,-5.1125,-7.65,7.65,-10.3625,-6.2625,72.6625
2015,1,1,6.2125,-1.375,-6.6375,9.325,-7.625,-3.85,75
2015,1,2,6.8625,-0.5375,-2.9125,4.8625,-5.0125,-1.75,78.5375
2015,1,3,1.2125,5.1375,-3.15,5.2,-0.4875,0.55,93.125
2015,1,4,5.2,7.2125,-3.55,7.375,3.1125,3.625,96.9
2015,1,5,6.6875,-4.35,-10.75,8.35,-12.05,-8.9,77.8625
2015,1,6,6.375,-7.45,-9.775,5.575,-11.3625,-8.575,80.2625
2015,1,7,8.35,-8.35,-13.0375,8.5625,-13.7625,-11.1375,80.975
2015,1,8,7.0125,-9.625,-12.625,8.7625,-13.3,-11.225,84.3875
2015,1,9,6.0875,-6.825,-11.375,9.325,-11.0125,-8.6375,83.0125
2015,1,10,7.55,-9.6625,-12.725,7.5375,-13.2625,-11.2375,84.95
2015,1,11,6.1625,-0.975,-9.725,5.425,-6.45,-4.3625,85.425
2015,1,12,2.875,-0.75,-8.7,4.4875,-3.7125,-2.6375,92.6625
2015,1,13,9.1875,-9.375,-17.2375,4.35,-14.8125,-12.9625,86.325
2015,1,14,9.2625,-6.75,-17.4125,3.4125,-13.475,-12.225,90.125
2015,1,15,8.575,-4.35,-12.8125,5.55,-9.8875,-8.1875,87.3875
2015,1,16,7.5375,-3.2125,-12.85,5.6125,-8.3625,-6.3875,86.2625
2015,1,17,7.0875,1.0625,-16.3375,5.3375,-6.3,-6.125,98.75
2015,1,18,4.325,2.0625,-1.275,5.8375,-0.325,0.6875,93.0625
2015,1,19,4.0625,-0.675,-5.45,3.925,-4.7875,-2.75,86.1375
2015,1,20,5.95,-3.825,-9.85,2.225,-8.6375,-6.5,84.6875
2015,1,21,5.525,-2.1375,-10.625,2.45,-7.25,-6.05,91.7625
2015,1,22,6.4375,-2.7375,-8.425,2.9875,-7.6875,-5.675,86.125
2015,1,23,6.2375,-1.5,-7.325,4.1,-6.4125,-4.9375,89.3125
2015,1,24,3.325,-1.4,-6.0125,4.6625,-4.6625,-3.5625,92.325
2015,1,25,9.85,-1.2,-10.5875,4.5125,-9.3,-7.125,84.8
2015,1,26,6.6625,-6.9125,-10.025,4.85,-10.8,-8.75,85.0375
2015,1,27,7.4375,-7.55,-15.1625,4.075,-12.0125,-9.9375,85.0125
2015,1,28,10.8625,-6.2875,-16.95,2.75,-14.275,-12.1,84.4125
2015,1,29,1.425,0.2375,-10.1875,6.1375,-5.175,-4.1,92.6
2015,1,30,7.925,-2.6875,-12.425,6.5625,-9.825,-8.125,87.975
2015,1,31,8.45,-5.55,-15.1625,3.925,-11.1375,-9.6875,89.1375
2015,2,1,4.1875,-3.375,-7.3375,4.5,-6,-4.95,92.375
2015,2,2,5.9,-4.3,-14.5875,6.2625,-10.7375,-9.825,93.2125
2015,2,3,7.3375,-7.1,-15.8875,5.225,-12.5875,-11.2375,90.0375
2015,2,4,2.3375,0.1375,-7.2375,5.4875,-4.4,-3.5125,93.7375
2015,2,5,6.7,-7.6875,-15.8875,4.775,-14.4,-12.1,82.7875
2015,2,6,4.7625,-6.3625,-16.0125,6.0625,-11.775,-10.3625,89.0625
2015,2,7,4.075,0.65,-8.8625,3.2125,-3.8625,-3.175,95.575
2015,2,8,2.275,0.65,-6.4375,3.4375,-1.7125,-1.3,97.25
2015,2,9,4.475,-6.15,-11.05,5.025,-10.25,-8.8875,89.8875
2015,2,10,4.875,-5.575,-12.15,3.0125,-10.7625,-9.1,87.85
2015,2,11,4.925,-1.2375,-10.725,4.275,-6.225,-5.5625,95.225
2015,2,12,6.5375,-2.9875,-16.125,6.375,-11.875,-10.7,91.1375
2015,2,13,7.7375,-11.1375,-17.9125,4.275,-16.6125,-14.45,83.4875
2015,2,14,3.025,-5.525,-18.15,7.4,-11.9,-10.375,88.5125
2015,2,15,7.4125,-18.4125,-23.0625,6.3625,-23.025,-20.825,82.425
2015,2,16,7.7375,-15.1375,-23.55,1.775,-21.6,-19.3625,82.05
2015,2,17,7.9625,-10.25,-20.075,3.425,-16.8625,-14.425,81.75
2015,2,18,4.975,-8.5875,-13.125,5.0125,-12.475,-10.525,85.4625
2015,2,19,6.375,-12.6625,-20.0625,6.25,-18.9375,-16.6125,82.125
2015,2,20,9.7125,-15.35,-21.3875,4.7125,-20.625,-18.2625,81.8
2015,2,21,2.9125,-4.35,-15.0875,3.7125,-9.8125,-8.7625,92.1875
2015,2,22,5.375,-3.7375,-12.1,3.7125,-9.2375,-7.85,90.1
2015,2,23,8.475,-12.35,-20.1125,4.475,-19.7125,-17.3625,81.775
2015,2,24,6.1875,-7.55,-20.85,7.0625,-14.5625,-13.4375,91.4875
2015,2,25,10.5,-6.4625,-15.8625,5.2,-13.025,-10.8875,84.125
2015,2,26,5.8,-11.1375,-15.1375,3.6875,-15.575,-13.1625,82.225
2015,2,27,10.2,-12.1875,-19.5375,3.1875,-17.9,-15.2625,80.675
2015,2,28,10.125,-7.775,-19.95,2.8625,-15.7875,-14.15,87.55
2015,3,1,3.9625,-2.7,-12.95,3.1125,-7.4625,-6.675,94.3875
2015,3,2,7.4875,-4.6625,-11.25,5.175,-9.2125,-6.9875,84.1625
2015,3,3,3.3375,0.9875,-16.1875,5.675,-6.275,-6.225,99.55
2015,3,4,3.3625,0.5875,-5.7,4.8625,-3.0125,-1.475,89.55
2015,3,5,6.8125,-6.8125,-15.725,4.35,-14.8625,-12.1625,80.6375
2015,3,6,10.825,-6.5875,-20.1375,4.375,-13.7,-12.2,88.475
2015,3,7,4.875,-0.025,-10.725,5.45,-5.1625,-4.6125,96.2125
2015,3,8,9.9,0.6375,-4.2,3.825,-2.75,-1.525,91.5625
2015,3,9,11.6625,1.1375,-5.35,2.975,-3.0375,-1.85,91.6
2015,3,10,3.9625,1.725,-4.375,3.5625,-0.725,-0.1,95.575
2015,3,11,13.075,1.325,-3.45,3.6625,-0.8125,-0.05,94.9625
2015,3,12,12.7625,1.0125,-8.2875,2.9375,-5.9625,-3.3875,82.125
2015,3,13,11.125,3.1,-6.025,4.575,-1.5875,-0.4875,92.25
