"","day","month","year","flow","hyear","baseflow"
"697",27,11,1997,NA,1997,NA
"698",28,11,1997,NA,1997,NA
"699",29,11,1997,NA,1997,NA
"700",30,11,1997,NA,1997,NA
"701",1,12,1997,NA,1997,NA
"702",2,12,1997,NA,1997,NA
"703",3,12,1997,NA,1997,NA
"704",4,12,1997,NA,1997,NA
"705",5,12,1997,NA,1997,NA
"706",6,12,1997,NA,1997,NA
"707",7,12,1997,NA,1997,NA
"708",8,12,1997,NA,1997,NA
"709",9,12,1997,NA,1997,NA
"710",10,12,1997,NA,1997,NA
"711",11,12,1997,NA,1997,NA
"712",12,12,1997,NA,1997,NA
"713",13,12,1997,NA,1997,NA
"714",14,12,1997,NA,1997,NA
"715",15,12,1997,NA,1997,NA
"716",16,12,1997,NA,1997,NA
"717",17,12,1997,NA,1997,NA
"718",18,12,1997,NA,1997,NA
"719",19,12,1997,NA,1997,NA
"720",20,12,1997,NA,1997,NA
"721",21,12,1997,NA,1997,NA
"722",22,12,1997,NA,1997,NA
"723",23,12,1997,NA,1997,NA
"724",24,12,1997,NA,1997,NA
"725",25,12,1997,NA,1997,NA
"726",26,12,1997,NA,1997,NA
"727",27,12,1997,NA,1997,NA
"728",28,12,1997,NA,1997,NA
"729",29,12,1997,NA,1997,NA
"730",30,12,1997,NA,1997,NA
