YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 10 16  33  5.8  7.5 99.00 99.00 99.00 999 1024.5  10.4  14.5 999.0 99.0 99.00
2004 10 10 17  23  3.3  4.0 99.00 99.00 99.00 999 1024.5  10.1  14.4 999.0 99.0 99.00
2004 10 10 18 349  3.6  5.4 99.00 99.00 99.00 999 1024.3  10.0  14.5 999.0 99.0 99.00
2004 10 10 19   9  6.3  7.9 99.00 99.00 99.00 999 1024.1   9.9  14.4 999.0 99.0 99.00
2004 10 10 20  30  5.4  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 10 21  28  4.7  6.5 99.00 99.00 99.00 999 1023.9  10.1  14.4 999.0 99.0 99.00
2004 10 10 22  34  4.4  5.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 10 23  37  4.8  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 11 00  15  2.9  5.6 99.00 99.00 99.00 999 1024.3   9.1  14.2 999.0 99.0 99.00
2004 10 11 01  25  4.1  5.6 99.00 99.00 99.00 999 1024.3   9.0  14.0 999.0 99.0 99.00
2004 10 11 02  25  4.7  6.4 99.00 99.00 99.00 999 1024.6   9.3  14.0 999.0 99.0 99.00
