Year,Month,Day,Inflow volume [m3 d-1],Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered,  as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3],Inflow concentration of O2 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of NH4 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3],Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3],Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]","*Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
1980,12,14,747428.8293,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,15,718681.5667,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,16,699720.6061,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,17,644061.0124,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,18,621430.1888,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,19,576780.1849,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,20,538246.6202,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,21,527237.0301,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,22,508276.0697,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,23,504606.2064,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,24,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,25,494819.9042,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,26,497266.4797,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,27,467907.5732,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,28,466684.2854,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,29,474635.6559,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,30,466684.2854,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,31,461791.1343,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,1,452616.476,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,2,456897.9832,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,3,433655.5156,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,4,426927.4328,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,5,426927.4328,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,6,411024.6917,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,7,414694.5551,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,8,418976.0623,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,9,402461.6773,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,10,390228.7996,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,11,385947.2924,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,12,393287.019,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,13,369432.9075,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,14,371267.8391,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,15,359646.6053,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,16,365763.0442,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,17,365763.0441,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,18,362093.1808,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,19,351083.5909,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,20,353530.1664,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,21,340685.6448,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,22,346802.0836,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,23,358423.3175,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,24,334569.2059,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,25,352306.8787,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,26,353530.1664,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,27,357811.6736,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,28,351695.2348,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,29,355976.742,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,30,317443.1771,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,31,335792.4937,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,1,371879.483,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,2,376772.6341,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,3,374937.7025,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,4,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,5,355976.7419,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,6,351695.2348,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,7,374937.7024,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,8,382277.4291,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,9,382277.4291,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,10,387170.5802,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,11,429985.6522,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,12,428150.7206,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,13,445276.7494,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,14,444665.1055,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,15,461179.4904,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,16,543139.7712,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,17,675866.4946,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,18,1137045.985,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,19,1610458.353,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,20,1701593.292,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,21,1771932.339,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,22,1752971.379,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,23,1897319.336,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,24,2060628.254,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,25,1904047.419,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,26,1756641.242,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,27,1634924.109,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,28,1535226.155,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,1,1450819.299,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,2,1343781.619,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,3,1230627.5,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,4,1128482.971,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,5,1015328.852,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,6,976795.2868,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,7,926028.8441,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,8,870980.8943,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,9,826330.8906,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,10,791467.1892,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,11,716234.9911,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,12,706448.689,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,13,698497.3183,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,14,677089.7824,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,15,657517.1779,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,16,636721.286,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,17,634886.3541,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,18,611032.2425,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,19,582284.9799,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,20,515004.1524,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,21,557819.2246,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,22,550479.4978,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,23,540081.5519,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,24,535188.4007,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,25,524178.8108,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,26,568217.1705,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,27,621430.1886,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,28,625100.0519,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,29,615313.7499,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,30,626934.9837,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,31,606139.0917,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,1,743147.322,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,2,609197.3109,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,3,413471.2673,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,4,454451.4078,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,5,536411.6885,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,6,543751.4151,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,7,548032.9224,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,8,514392.5084,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,9,533965.113,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,10,496654.836,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,11,571887.0338,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,12,719293.2106,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,13,903398.0203,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,14,979853.5061,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,15,1077716.528,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,16,948048.0242,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,17,882602.1282,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,18,871592.5383,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,19,840398.6999,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,20,806758.2864,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,21,798195.2719,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,22,783515.8187,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,23,872204.1821,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,24,985358.3012,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,25,912572.6786,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,26,875874.0455,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,27,854466.5095,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,28,821437.7396,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,29,888106.9231,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,30,883825.416,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,1,779234.3115,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,2,803088.423,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,3,779845.9553,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,4,654458.9587,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,5,648954.1636,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,6,680759.6458,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,7,617148.6816,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,8,573721.9655,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,9,550479.4979,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,10,642837.7247,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,11,921135.6932,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,12,972513.7796,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,13,902786.3766,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,14,963339.1213,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,15,1098512.42,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,16,1052639.129,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,17,948048.0241,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,18,900339.8008,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,19,848350.0705,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,20,804311.7107,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,21,702167.1817,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,22,688711.0163,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,23,650789.0953,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,24,628769.9153,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,25,617760.3254,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,26,599411.0087,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,27,605527.4475,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,28,633051.4226,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,29,585343.1993,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,30,657517.178,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,31,680148.0018,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,1,599411.0088,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,2,501547.9869,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,3,489926.7531,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,4,491761.6849,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,5,464849.3538,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,6,390228.7996,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,7,371879.483,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,8,376160.9902,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,9,459344.5589,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,10,385947.2924,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,11,373714.4147,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,12,357200.0297,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,13,450781.5444,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,14,631828.1348,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,15,704613.7573,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,16,639779.5053,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,17,562712.3757,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,18,496043.1919,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,19,494208.2604,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,20,449558.2566,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,21,439771.9543,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,22,503994.5625,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,23,534576.7569,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,24,475247.2997,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,25,445276.7494,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,26,374937.7024,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,27,376160.9902,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,28,346802.0837,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,29,341297.2887,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,30,294200.7094,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,1,304598.6555,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,2,284414.4072,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,3,294200.7094,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,4,268511.6662,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,5,248327.4179,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,6,284414.4072,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,7,236094.5402,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,8,231813.033,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,9,246492.4863,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,10,218968.5114,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,11,196337.6876,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,12,184716.4537,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,13,187774.6732,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,14,168813.7127,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,15,193891.112,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,16,198172.6192,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,17,108872.6118,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,18,115600.6945,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,19,139454.8061,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,20,203065.7703,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,21,174930.1515,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,22,179823.3026,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,23,185939.7415,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,24,163308.9177,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,25,154745.9033,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,26,173706.8638,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,27,159639.0544,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,28,368821.2636,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,29,513169.2208,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,30,358423.3175,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,31,346190.4398,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,1,302763.7238,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,2,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,3,299705.5044,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,4,274016.4612,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,5,257502.0762,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,6,219580.1552,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,7,203065.7703,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,8,209182.2092,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,9,192667.8242,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,10,175541.7954,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,11,192667.8242,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,12,176765.0832,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,13,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,14,168813.7127,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,15,203677.4142,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,16,208570.5653,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,17,198784.2631,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,18,179211.6587,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,19,169425.3566,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,20,162085.6299,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,21,152299.3278,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,22,147406.1767,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,23,151687.6839,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,24,149852.7522,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,25,144959.6011,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,26,138231.5183,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,27,142513.0256,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,28,157192.4788,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,29,234871.2524,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,30,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,31,326617.8354,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,1,310103.4505,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,2,292365.7778,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,3,440383.5984,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,4,1116250.093,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,5,1272830.928,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,6,1099124.064,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,7,1067318.582,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,8,1124813.107,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,9,880767.1965,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,10,766389.7897,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,11,717458.279,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,12,732749.376,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,13,568828.8145,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,14,588401.4188,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,15,535188.4008,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,16,430597.2961,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,17,477082.2315,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,18,582896.6239,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,19,440995.2422,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,20,409189.7601,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,21,425092.5011,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,22,537634.9763,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,23,610420.5988,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,24,529683.6058,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,25,507664.4258,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,26,501547.9869,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,27,597576.0772,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,28,582896.6239,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,29,488091.8215,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,30,554149.3612,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,1,1665506.303,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,2,1709544.663,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,3,1819640.562,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,4,1809242.616,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,5,1932183.038,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,6,1730952.199,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,7,1848387.825,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,8,1543177.526,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,9,1492411.083,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,10,1378033.676,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,11,1263044.626,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,12,1184142.564,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,13,1030619.949,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,14,1061202.143,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,15,1003707.618,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,16,910126.1032,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,17,805534.9984,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,18,822661.0274,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,19,806758.2864,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,20,793913.7648,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,21,791467.1891,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,22,867922.6749,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,23,904621.3081,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,24,893000.0744,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,25,869757.6066,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,26,823884.3151,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,27,941319.9413,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,28,1016552.139,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,29,1022056.934,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,30,904009.6642,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,31,1126036.395,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,1,951106.2436,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,2,1036736.388,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,3,1015940.496,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,4,957834.3264,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,5,979241.8624,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,6,998202.8227,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,7,983523.3695,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,8,985358.3013,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,9,946213.0924,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,10,901563.0887,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,11,892388.4305,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,12,859359.6605,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,13,828165.8223,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,14,826942.5345,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,15,831835.6857,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,16,802476.7791,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,17,789632.2576,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,18,812263.0812,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,19,942543.229,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,20,928475.4198,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,21,868534.3189,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,22,831224.0417,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,23,797583.6279,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,24,659963.7535,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,25,689322.6602,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,26,706448.6888,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,27,730302.8005,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,28,738865.8149,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,29,789632.2574,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,30,685041.1528,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,1,662410.329,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,2,678924.714,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,3,678924.714,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,4,686876.0845,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,5,689322.66,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,6,672196.6312,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,7,670361.6995,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,8,672196.6312,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,9,664245.2607,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,10,632439.7787,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,11,614702.1061,,,,,,,,,,,,,,,,,,,,,,,,
